web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1572847156-9250","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN co-ord mesh legging short with crystal studsSGD$37.05","https://www.asos.com/asos-design/asos-design-co-ord-mesh-legging-short-with-crystal-studs/prd/11774304?clr=pink&colourWayId=16373617&SearchQuery=&cid=9263","ASOS DESIGN co-ord mesh legging short with crystal studs","SGD$37.05","Pink","Part of a co-ord setTop sold separatelyHigh riseStretch waistbandLongline lengthBodycon fitA tight cut to the body","1435918","ABOUT ME
            Lined mesh
All-over embellishment

Main: 95% Nylon, 5% Elastane.","ASOS DESIGN","Shoes"
"1572833911-8999","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Warehouse tailored shorts with belt in blackSGD$53.73","https://www.asos.com/warehouse/warehouse-tailored-shorts-with-belt-in-black/prd/11962548?clr=black&colourWayId=16405078&SearchQuery=&cid=9263","Warehouse tailored shorts with belt in black","SGD$53.73","Black","For your daytime thingHigh-rise elasticated waistband    Removable tie beltZip fly with hook-and-bar fastening    Side pockets    Regular fitJust select your usual size","1450867","ABOUT ME
            Thick woven fabricUnlined and stretchy
Main: 97% Cotton, 3% Elastane.","Warehouse","Shorts"
"1572844323-9196","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Nike Cream High Waist Runner ShortsSGD$50.02","https://www.asos.com/nike/nike-cream-high-waist-runner-shorts/prd/11105564?clr=pale-ivory-black&colourWayId=16285702&SearchQuery=&cid=9263","Nike Cream High Waist Runner Shorts","SGD$50.02","Pale ivory/(black)","For your daytime thing    High rise    Drawstring waistbandBranded designCurved hemRegular fitJust select your usual size","1386832","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Main: 100% Cotton.","Nike","Shorts"
"1572839181-9089","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Nike Training flex 2 in 1 shorts in blackSGD$46.32","https://www.asos.com/nike-training/nike-training-flex-2-in-1-shorts-in-black/prd/11632336?clr=black&colourWayId=16320951&SearchQuery=&cid=9263","Nike Training flex 2 in 1 shorts in black","SGD$46.32","Black","For when you need a bit more motivationDouble-layer design with stretch shorts liningInternal drawstring waistNike Swoosh logoRegular fitNo surprises, just a classic cut","1424747","ABOUT ME
            Smooth, lightweight fabricUses Nike Dri-FIT technologyHelps move sweat away from the skin Sweat is then drawn out of the fabric to speed up evaporation   Keeping you cool and dry
Body: 88% Polyester, 12% Spandex.","Nike","Shorts"
"1572851748-9355","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall sweat shortSGD$22.23","https://www.asos.com/asos-tall/asos-design-tall-sweat-short/prd/13010673?clr=grey-marl&colourWayId=16459018&SearchQuery=&cid=9263","ASOS DESIGN Tall sweat short","SGD$22.23","Grey marl","Add-to-bag potential: considerableHigh riseElasticated waistSide pocketsRegular fitJust select your usual size","1528860","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 70% Polyester, 30% Cotton.","ASOS DESIGN","Tall shorts"
"1572838520-9078","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Levi's Ribcage high waisted shorts in camoSGD$83.37","https://www.asos.com/levis/levis-ribcage-high-waisted-shorts-in-camo/prd/12782224?clr=tango-camo&colourWayId=16431262&SearchQuery=&cid=9263","Levi's Ribcage high waisted shorts in camo","SGD$83.37","Tango camo","Add-to-bag potential: considerableHigh-rise waistConcealed flyCamouflage printFunctional pocketsRaw-cut hemRegular fitJust select your usual size","1513527","ABOUT ME
            Stretch denimFor a tight cut without the restriction
Main: 99% Cotton, 1% Elastane.","Levi's","Shorts"
"1572838095-9071","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHWolf & Whistle recycled shorts with leopard print band in tealSGD$46.32","https://www.asos.com/wolf-whistle/wolf-whistle-recycled-shorts-with-leopard-print-band-in-teal/prd/13395734?clr=blue&colourWayId=16484141&SearchQuery=&cid=9263","Wolf & Whistle recycled shorts with leopard print band in teal","null","null","Part of our responsible editHigh rise     Leopard print waistbandBodycon fitA tight cut to the bodyExclusive to ASOS","1562810","ABOUT ME
            Smooth stretch fabricMade with recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Body: 78% Polyester, 22% Elastane.","Wolf & Whistle","Shorts"
"1572850714-9323","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Nike Pro Training 3 inch shorts with taping detailing in blackSGD$64.84","https://www.asos.com/nike-training/nike-pro-training-3-inch-shorts-with-taping-detailing-in-black/prd/11709073?clr=black&colourWayId=16328181&SearchQuery=&cid=9263","Nike Pro Training 3 inch shorts with taping detailing in black","SGD$64.84","Black","Working out just got techy    High rise    Nike Swoosh to waistbandBranded taping to sidesBodycon fitA tight cut to the body","1430752","ABOUT ME
            Smooth stretchy fabric
For unrestricted movement

Body: 83% Polyester, 17% Spandex, Fabric 2: 81% Polyester, 19% Nylon, Gusset Liner: 100% Polyester, Mesh: 81% Polyester, 19% Elastane.","Nike","Shorts"
"1572847622-9264","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN jersey suit short in floral printSGD$37.05","https://www.asos.com/asos-design/asos-design-jersey-suit-short-in-floral-print/prd/13327654?clr=floral&colourWayId=16472292&SearchQuery=&cid=9263","ASOS DESIGN jersey suit short in floral print","SGD$37.05","Floral","Add-to-bag potential: considerableFloral printHigh risePleated detailRegular fitJust select your usual size","1557610","ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Body: 95% Polyester, 5% Elastane.","ASOS DESIGN","Shorts"
"1572846973-9247","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","NA-KD raw hem bermuda denim shorts in dark greySGD$62.99","https://www.asos.com/na-kd/na-kd-raw-hem-bermuda-denim-shorts-in-dark-grey/prd/12952937?clr=grey-wash&colourWayId=16442169&SearchQuery=&cid=9263","NA-KD raw hem bermuda denim shorts in dark grey","SGD$62.99","Grey wash","Add-to-bag potential: considerableMid-rise waistConcealed flyFunctional pocketsLonger lengthRaw-cut hemRegular fitJust select your usual size","1526338","ABOUT ME
            Non-stretch denimThick, rigid cotton
Main: 100% Cotton.","NA-KD","Denim shorts"
"1572847466-9261","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve sweat shortSGD$22.23","https://www.asos.com/asos-curve/asos-design-curve-sweat-short/prd/13010690?clr=grey-marl&colourWayId=16459005&SearchQuery=&cid=9263","ASOS DESIGN Curve sweat short","SGD$22.23","Grey marl","Your casual vibe, sortedDrawstring waistSide pocketsRegular fitJust select your usual size","1529003","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 70% Polyester, 30% Cotton.","ASOS DESIGN","Plus-size shorts"
"1572841374-9136","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN pastel snake print leather look shortSGD$59.29","https://www.asos.com/asos-design/asos-design-pastel-snake-print-leather-look-short/prd/12409358?clr=snake&colourWayId=16433724&SearchQuery=&cid=9263","ASOS DESIGN pastel snake print leather look short","SGD$59.29","Snake","Part of a co-ord setBlazer sold separatelyHigh-rise waistConcealed fly    Side pockets    Regular fitJust select your usual size","1483953","ABOUT ME
            Faux leatherLooks like real leather, but it's notPointing out the obvious
Backing: 53% Polyester, 47% Viscose, Coating: 100% Polyurethane, Lining: 100% Polyester.","ASOS DESIGN","Shorts"
"1572850171-9313","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN Petite mom suit shorts in purple pinstripeSGD$46.32","https://www.asos.com/asos-petite/asos-design-petite-mom-suit-shorts-in-purple-pinstripe/prd/12470951?clr=pinstripe&colourWayId=16436528&SearchQuery=&cid=9263","ASOS DESIGN Petite mom suit shorts in purple pinstripe","SGD$46.32","Pinstripe","Add to bag potential: considerable    High rise     Zip fly with hook-and-bar fastening    Side pocketsRegular fitJust select your usual size","1488966","ABOUT ME
            Soft woven fabric
The kind that doesn't stretch 

Body: 77% Polyester, 23% Viscose, Lining: 100% Polyester.","ASOS DESIGN","shorts"
"1572852295-9364","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN mom suit shorts in checkSGD$46.32","https://www.asos.com/asos-design/asos-design-mom-suit-shorts-in-check/prd/12560522?clr=check&colourWayId=16437085&SearchQuery=&cid=9263","ASOS DESIGN mom suit shorts in check","SGD$46.32","Check","Add-to-bag potential: considerableHigh-rise waistConcealed flyCheck designFunctional pocketsRegular fitJust select your usual size","1494784","ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Body: 98% Polyester, 2% Viscose, Lining: 100% Polyester.","ASOS DESIGN","Shorts"
"1572853404-9393","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS 4505 Petite training booty shortSGD$18.53","https://www.asos.com/asos-4505/asos-4505-petite-training-booty-short/prd/10436861?clr=black&colourWayId=15118878&SearchQuery=&cid=9263","ASOS 4505 Petite training booty short","SGD$18.53","Black","These will help at your training session High-rise, supportive waistASOS 4505 logo detail Form-fitting design","1332228","ABOUT ME
            Soft-touch jerseyThe kind that stretches 
Body: 90% Cotton, 10% Elastane.","ASOS 4505","shorts"
"1572836541-9043","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Boohoo shorts with ruffle trim in lemon printSGD$18.53","https://www.asos.com/boohoo/boohoo-shorts-with-ruffle-trim-in-lemon-print/prd/12243802?clr=multi&colourWayId=16391895&SearchQuery=&cid=9263","Boohoo shorts with ruffle trim in lemon print","SGD$18.53","Multi","Part of a co-ord setMix and matchLemon printStretch waistbandRuffle hemRegular fitJust select your usual size","1471147","ABOUT ME
            Lightweight woven fabric
It's got a little give

Main: 100% Polyester.","boohoo","Shorts"
"1572846510-9239","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity chino short with under the bump waistbandSGD$33.35","https://www.asos.com/asos-maternity/asos-design-maternity-chino-short-with-under-the-bump-waistband/prd/10962689?clr=stone&colourWayId=16332614&SearchQuery=&cid=9263","ASOS DESIGN Maternity chino short with under the bump waistband","SGD$33.35","Stone","A smarter alternative to your denimStretch waistRegular fitNo surprises, just a classic cutPart of the Eco Edit","1375351","ABOUT ME
            Cotton twillWe partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooBet you thought we just made clothes, right?
Main: 98% Cotton, 2% Elastane.","ASOS DESIGN","Maternity shorts"
"1572834698-9012","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","In The Style x Laura Jade high waist a line shorts in green stripeSGD$46.30","https://www.asos.com/in-the-style/in-the-style-x-laura-jade-high-waist-a-line-shorts-in-green-stripe/prd/12619757?clr=multi-stripe&colourWayId=16416237&SearchQuery=&cid=9263","In The Style x Laura Jade high waist a line shorts in green stripe","SGD$46.30","Multi stripe","Collaboration with Laura JadePart of a co-ord set Top sold separately     High-rise waistStretch fitSide pockets    Stripe design     Regular fitJust select your usual size","1500667","ABOUT ME
            Smooth woven fabricThe kind that doesn't stretch
Fabric: 50% Cotton, 50% Polyester.","null","Shorts"
"1572830678-8933","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Maternity chino shorts in navy with under the bump waistbandSGD$33.35","https://www.asos.com/asos-maternity/asos-design-maternity-chino-shorts-in-navy-with-under-the-bump-waistband/prd/8838512?clr=navy&colourWayId=15230469&SearchQuery=&cid=9263","ASOS DESIGN Maternity chino shorts in navy with under the bump waistband","SGD$33.35","Navy","Some serious daytime inspiration right hereOver-the-bump bandFunctional pocketsRegular cutTrue to sizePart of the Eco Edit Cos caring for the planet is cool","1177452","ABOUT ME
            Stretch twill
We partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooI bet you thought we just made clothes, right?
Main: 98% Cotton, 2% Elastane.","ASOS Maternity","Shorts"
"1572845972-9230","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Missguided faux leather shorts with paperbag waist in peachSGD$51.88","https://www.asos.com/missguided/missguided-faux-leather-shorts-with-paperbag-waist-in-peach/prd/12924534?clr=peach&colourWayId=16434289&SearchQuery=&cid=9263","Missguided faux leather shorts with paperbag waist in peach","SGD$51.88","Peach","Add-to-bag potential: considerablePaper-bag waistZip flyRegular fitJust select your usual size","1523959","ABOUT ME
            Faux leatherLooks like real leather, but it's notPointing out the obvious
Main: 55% Polyester, 45% Polyurethane.","Missguided","Shorts"
"1572842342-9156","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHThe Ragged Priest runner shorts co-ordSGD$74.11","https://www.asos.com/the-ragged-priest/the-ragged-priest-runner-shorts-co-ord/prd/12296799?clr=black&colourWayId=16398182&SearchQuery=&cid=9263","The Ragged Priest runner shorts co-ord","SGD$74.11","Black","Part of a co-ord setMix and match    High-rise waist    Drawstring fastening     Side pockets    Colour-block stripe sides     Regular fitJust select your usual size","1474917","ABOUT ME
            Pure cottonIt's light and breathable
Fabric: 100% Cotton.","The Ragged Priest","Shorts"
"1572836778-9047","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN linen suit mom shorts in lime popSGD$46.32","https://www.asos.com/asos-design/asos-design-linen-suit-mom-shorts-in-lime-pop/prd/11757763?clr=lime&colourWayId=16392960&SearchQuery=&cid=9263","ASOS DESIGN linen suit mom shorts in lime pop","SGD$46.32","Lime","For your daytime thingHigh rise Belt loops    Concealed fly     Side pockets    Jet back pocketsRelaxed fitThink baggy and casual","1434556","ABOUT ME
            Textured, linen-mix fabricIt's breathable and natural 
Body: 75% Viscose, 25% Linen, Lining: 100% Polyester.","ASOS DESIGN","Shorts"
"1572830034-8912","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Bershka tweed button front skort in pinkSGD$48.15","https://www.asos.com/bershka/bershka-tweed-button-front-skort-in-pink/prd/13196432?clr=pink&colourWayId=16465248&SearchQuery=&cid=9263","Bershka tweed button front skort in pink","SGD$48.15","Pink","Add-to-bag potential: considerable    High-rise waistWrap front with buttonsPocket detailZip-back fasteningRegular fitJust select your usual size","1546964","ABOUT ME
            Textured, tightly woven tweedRough, woollen fabric
Main: 40% Acrylic, 33% Polyester, 16% Cotton, 11% Viscose.","Bershka","Shorts"
"1572835766-9030","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN lace hem culotte shortSGD$25.94","https://www.asos.com/asos-design/asos-design-lace-hem-culotte-short/prd/11764038?clr=black&colourWayId=16356019&SearchQuery=&cid=9263","ASOS DESIGN lace hem culotte short","SGD$25.94","Black","For your daytime thingHigh riseStretch waistLace hem    Regular fitJust select your usual size","1435077","ABOUT ME
            Soft jerseyThe unofficial term for 'T-shirt fabric'
Main: 95% Viscose, 5% Elastane.","ASOS DESIGN","Shorts"
"1572854835-9425","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Nike Running swoosh shorts in purpleSGD$37.05","https://www.asos.com/nike-running/nike-running-swoosh-shorts-in-purple/prd/11718907?clr=purple&colourWayId=16328219&SearchQuery=&cid=9263","Nike Running swoosh shorts in purple","SGD$37.05","Purple","Level up your activewearRegular riseStretch waistNike Swoosh logo    Split sides    Regular fitJust select your usual size","1431463","ABOUT ME
            Smooth woven fabricUses Nike Dri-FIT technologyMoves sweat away from the skin, then draws it out of the fabric to help speed up evaporationKeeping you cool and dry in the process
Body: 100% Polyester, Gusset Liner: 100% Polyester, Lining: 100% Polyester, Lining 2: 100% Polyester.","Nike","Shorts"
"1572833121-8985","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","New Look Curve tie waist shorts in blackSGD$29.62","https://www.asos.com/new-look-plus/new-look-curve-tie-waist-shorts-in-black/prd/12090355?clr=black&colourWayId=16398130&SearchQuery=&cid=9263","New Look Curve tie waist shorts in black","SGD$29.62","Black","Best paired with warm weatherDrawstring waistbandSide pocketsRegular fitJust select your usual size","1460218","ABOUT ME
            Lightweight woven fabric
It's got a little give

Main: 95% Polyester, 5% Elastane.","New Look Curve","Plus-size shorts"
"1572845276-9215","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","River Island Plus utility shorts in khakiSGD$59.29","https://www.asos.com/river-island-plus/river-island-plus-utility-shorts-in-khaki/prd/12363481?clr=khaki&colourWayId=16394405&SearchQuery=&cid=9263","River Island Plus utility shorts in khaki","SGD$59.29","Khaki","Best paired with warm weatherHigh riseBelted waistConcealed flyFunctional pocketsTurn-up hemRegular fitJust select your usual size","1480197","ABOUT ME
            Non-stretch denimThick, rigid cotton
Main: 100% Cotton.","River Island Plus","Plus-size shorts"
"1572852048-9360","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN chino shortSGD$33.35","https://www.asos.com/asos-design/asos-design-chino-short/prd/10935627?clr=black&colourWayId=16308745&SearchQuery=&cid=9263","ASOS DESIGN chino short","SGD$33.35","Black","A go-to pairHigh-rise waistZip flySide pockets and two back pockets    Regular fitTrue to size","1373306","ABOUT ME
            Soft cotton
The kind that stretches

Main: 98% Cotton, 2% Elastane.","ASOS DESIGN","Shorts"
"1572833424-8990","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","New Look paperbag utility belted short in stoneSGD$37.04","https://www.asos.com/new-look/new-look-paperbag-utility-belted-short-in-stone/prd/12638588?clr=stone&colourWayId=16411812&SearchQuery=&cid=9263","New Look paperbag utility belted short in stone","SGD$37.04","Stone","Add-to-bag potential: considerablePaper-bag waistSide pocketsRegular fitJust select your usual size","1502005","ABOUT ME
            Soft twillRibbed, diagonal patternThis one's got a little structure 
Main: 100% Cotton.","New Look","Shorts"
"1572852722-9375","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHSouth Beach bootie shorts in navySGD$22.23","https://www.asos.com/south-beach/south-beach-bootie-shorts-in-navy/prd/11949289?clr=navy&colourWayId=16428946&SearchQuery=&cid=9263","South Beach bootie shorts in navy","SGD$22.23","Navy","For exercise or everyday wearHigh riseWide-cut stretch waistband for comfort and supportBodycon fitA tight cut to the bodyExclusive to ASOS","1449436","ABOUT ME
            Smooth stretch fabric
For unrestricted movement

Body: 88% Polyester, 12% Elastane.","South Beach","Shorts"
"1572832390-8971","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","& Other Stories denim bermuda shorts in off whiteSGD$90.78","https://www.asos.com/other-stories/other-stories-denim-bermuda-shorts-in-off-white/prd/12112858?clr=ecru&colourWayId=16373345&SearchQuery=&cid=9263","& Other Stories denim bermuda shorts in off white","SGD$90.78","Ecru","For your daytime thingMid-rise waistConcealed flyFunctional pocketsRaw-cut hemCut longer than standard lengthRegular fitJust select your usual size","1461749","ABOUT ME
            Non-stretch denimThick, rigid cotton
Main: 100% Cotton.","& Other Stories","Shorts"
"1572835297-9022","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Monki tie waist denim shorts in blue and white stripeSGD$46.32","https://www.asos.com/monki/monki-tie-waist-denim-shorts-in-blue-and-white-stripe/prd/12868671?clr=blue-stripe&colourWayId=16420052&SearchQuery=&cid=9263","Monki tie waist denim shorts in blue and white stripe","SGD$46.32","Blue stripe","Part of our responsible editMid-rise waistConcealed flyFunctional pocketsRegular fitJust select your usual size","1520118","ABOUT ME
            Non-stretch denim
Made from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 100% Organic Cotton.","Monki","Shorts"
"1572847331-9253","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","MIX & MATCHASOS DESIGN yellow check suit shortsSGD$46.32","https://www.asos.com/asos-design/asos-design-yellow-check-suit-shorts/prd/12287608?clr=check&colourWayId=16417642&SearchQuery=&cid=9263","ASOS DESIGN yellow check suit shorts","SGD$46.32","Check","Worth making plans for    High-rise waist    Button fastening    Side pockets    Check designRegular fitJust select your usual size","1474312","ABOUT ME
            Soft woven fabric
The kind that stretches 

Body: 92% Polyester, 6% Viscose, 2% Elastane, Lining: 100% Polyester.","ASOS DESIGN","Shorts"
"1572834877-9015","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Vero Moda paperbag waist utility shortSGD$44.46","https://www.asos.com/vero-moda/vero-moda-paperbag-waist-utility-short/prd/12092831?clr=green&colourWayId=16367915&SearchQuery=&cid=9263","Vero Moda paperbag waist utility short","SGD$44.46","Green","An alternative to your jeansHigh risePaper-bag waistZip flySide pocketsFaux back pocketTurn-up hemRegular fitJust select your usual size","1460423","ABOUT ME
            Textured woven cotton
It's lightweight and breathable

Body: 100% Cotton.","Vero Moda","Shorts"
"1572832877-8981","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Noisy May denim mom shorts in blueSGD$37.05","https://www.asos.com/noisy-may/noisy-may-denim-mom-shorts-in-blue/prd/11923105?clr=light-wash&colourWayId=16345612&SearchQuery=&cid=9263","Noisy May denim mom shorts in blue","SGD$37.05","Light wash","Do you believe in love at first sight?Mid-rise waistLight-wash finishConcealed flyFunctional pocketsRegular fit A standard cut for a classic shape","1447748","ABOUT ME
            Non-stretch denimThick, structured cotton
Body: 100% Cotton.","Noisy May","Shorts"
"1572853703-9398","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN tailored paperbag leather look shortsSGD$40.76","https://www.asos.com/asos-design/asos-design-tailored-paperbag-leather-look-shorts/prd/10862777?clr=black&colourWayId=16297147&SearchQuery=&cid=9263","ASOS DESIGN tailored paperbag leather look shorts","SGD$40.76","Black","High riseJust like your standards     Paper-bag waist    Removable beltSide-sip fastening     Side pockets    Regular fitTrue to size","1367280","ABOUT ME
            Faux leather Looks like real leather, but it's notYou already knew that one, didn't you?
Body: 100% Polyester.","ASOS DESIGN","Shorts"
"1572838273-9074","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","John Zack Petite pu frilly hem short in blackSGD$64.84","https://www.asos.com/john-zack-petite/john-zack-petite-pu-frilly-hem-short-in-black/prd/13620106?clr=black&colourWayId=16552141&SearchQuery=&cid=9263","John Zack Petite pu frilly hem short in black","SGD$64.84","Black","Cue the party playlistHigh riseZip-back fasteningFrill hemRegular fitJust select your usual size","1580515","ABOUT ME
            Faux leather
Let's be honest, no one can tell the difference

Fabric: 92% Polyester, 8% Elastane.","John Zack Petite","shorts"
"1572834588-9010","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Juicy Couture logo sports shortsSGD$53.73","https://www.asos.com/juicy-couture/juicy-couture-logo-sports-shorts/prd/11996686?clr=pitch-black&colourWayId=16397306&SearchQuery=&cid=9263","Juicy Couture logo sports shorts","SGD$53.73","Pitch black","For your daytime thingHigh rise    Stretch waist    Small logoBodycon fitA tight cut to the body","1453289","ABOUT ME
            Soft jerseyJust like that T-shirt you've got
Body: 100% Cotton.","Juicy Couture","Shorts"
"1572845898-9228","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","Morgan tailored short co-ord with tie waist in mustard pinstripeSGD$88.93","https://www.asos.com/morgan/morgan-tailored-short-co-ord-with-tie-waist-in-mustard-pinstripe/prd/11438272?clr=white-mustard&colourWayId=16358546&SearchQuery=&cid=9263","Morgan tailored short co-ord with tie waist in mustard pinstripe","null","null","Part of a co-ord setMix and matchHigh riseTie waist    Side pockets    Striped design Slim fitA narrow cut from hips to hem","1410048","ABOUT ME
            Soft woven fabric
The kind that doesn't stretch

Lining: 100% Polyester, Main: 86% Viscose, 14% Polyamide.","Morgan","Shorts"
"1572851988-9359","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS 4505 Curve booty short in long lengthSGD$22.23","https://www.asos.com/asos-4505/asos-4505-curve-booty-short-in-long-length/prd/12153258?clr=bright-blue&colourWayId=16412457&SearchQuery=&cid=9263","ASOS 4505 Curve booty short in long length","SGD$22.23","Bright blue","For exercise or everyday wearHigh riseStretch waistbandBranded detailingBodycon fitA tight cut to the body","1464810","ABOUT ME
            Smooth stretchy fabricWe partner with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Main: 90% Cotton, 10% Elastane.","ASOS 4505","Plus-size shorts"
"1572849829-9308","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","The Couture Club motif bodycon short in khakiSGD$46.32","https://www.asos.com/the-couture-club/the-couture-club-motif-bodycon-short-in-khaki/prd/13414525?clr=khaki&colourWayId=16478458&SearchQuery=&cid=9263","The Couture Club motif bodycon short in khaki","SGD$46.32","Khaki","Throw on and goHigh rise    Stretch waistbandBranded detailingBodycon fitA tight cut to the body","1564216","ABOUT ME
            Stretch jerseyA soft, versatile fabric
Fabric: 95% Cotton, 5% Elastane.","null","Shorts"
"1572832268-8969","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN chino shorts in blackSGD$33.35","https://www.asos.com/asos-design/asos-design-chino-shorts-in-black/prd/8838310?clr=black&colourWayId=15230553&SearchQuery=&cid=9263","ASOS DESIGN chino shorts in black","SGD$33.35","Black","Cotton twillIt's got a little giveHigh-rise waistConcealed flyFunctional pocketsRegular cutFits you just right Part of the Eco EditCos caring for the planet is cool","1177446","ABOUT ME
            We partner with the Better Cotton Initiative to improve cotton farming globallyFor the people who grow it and the environment, tooI bet you thought we just made clothes, right?
Main: 98% Cotton, 2% Elastane.","ASOS Collection","Shorts"
"1572836838-9048","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall culotte shortsSGD$18.53","https://www.asos.com/asos-tall/asos-design-tall-culotte-shorts/prd/7782123?clr=black&colourWayId=15340747&SearchQuery=&cid=9263","ASOS DESIGN Tall culotte shorts","SGD$18.53","Black","A go-to pairPlain design    High rise    Elasticated waistband    Regular fitTrue to size","1025480","ABOUT ME
            Soft-touch jerseyJust like that T-shirt you’ve got
Main: 97% Viscose, 3% Elastane.","ASOS DESIGN","Tall shorts"
"1572846451-9238","https://www.asos.com/women/shorts/cat/?cid=9263&nlid=ww|clothing|shop+by+product","ASOS DESIGN Tall denim Ritson mom short in blueSGD$51.88","https://www.asos.com/asos-tall/asos-design-tall-denim-ritson-mom-short-in-blue/prd/13368218?clr=blue&colourWayId=16539097&SearchQuery=&cid=9263","ASOS DESIGN Tall denim Ritson mom short in blue","SGD$51.88","Blue","Add-to-bag potential: considerableHigh riseBelt loops Button fasteningConcealed fly Side and back pocketsRegular fitJust select your usual size","1560805","ABOUT ME
            Non-stretch denimThick, rigid cotton

Main: 100% Cotton.","ASOS DESIGN","Tall shorts"
