,brand,title,price,description,colour,material
1386,Guess,Guess Embroidered Triangle Logo Pullover Sweatshirt,S$ 119.00,"- Solid toned sweatshirt with embroidered brand details
- Crew neckline
- Unlined
- Regular fit
- Cotton blend
- Model wears an S and is 174cm tall",Blue,"92% Cotton, 8% Spandex"
1387,SCOTCH & SODA,Mixed Artwork Sweatshirt,S$ 166.90,"- Embroidered graphic sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",White,"70% Cotton, 30% Polyester"
1388,TOPSHOP,Bonjour Baby Sweatshirt,S$ 59.90,"- Message embroidered pullover sweater
- Crew neckline
- Regular fit
- Cotton blend",Pink,"50% Cotton, 50% Polyester"
1389,London Rag,Fur Hoodie With Kangaroo Pockets,S$ 113.00,"Delivering luxurious and fashionable appeal with this Fur hoodie. 

- Stylish casual wear which is hard to resist. 

- Soft, lightweight and comfortable fabric 

- Full sleeve, twin kangaroo pockets on sides. 

- Give your laidback outfit a smart update matching this hoodie with a pair of black jeans and loafers.

-  CL7335",Burgundy,[]
1390,A-IN GIRLS,Contrast Hooded Embroidered Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",navy,"63.5% cotton, 31.5% polyester fiber, 5% spandex"
1391,ESPRIT,Textured Knit Sweater,S$ 69.95,"- Knitted pullover with texture detail
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Cotton",Navy,100% Cotton
1392,FOREVER 21,Cable-Knit High-Low Sweater,S$ 49.00,"- Solid tone knitted pullover sweater
- Unlined
- V neckline
- Relaxed fit
- Acrylic",Ivory,100% Acrylic
1393,Mango,V-Neckline Sweater,S$ 59.90,"- Solid tone plain relaxed sweatshirt
- Unlined
- V neckline
- Relaxed fit
- Viscose blend",Light Beige,"51% Viscose, 29% Polyester, 20% Polyamide"
1394,Abercrombie & Fitch,Seasonal Logo Crew Neck Sweatshirt,S$ 88.00,"- Logo embroidery long sleeve sweatshirt
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Cotton blend
- Model wears an S and is 175cm tall",Cream,"60% Cotton, 40% Polyester"
1395,Cotton On,Demi Graphic Hoodie,S$ 29.99,"- Graphic front hoodie
- Hooded neckline
- Unlined
- Regular fit
- 1 kangaroo pocket
- Cotton blend
- Model wears an S and is 177cm tall",Get It Girl/baked Apple,"80% Cotton, 20% Polyester"
1396,adidas,Adidas Originals Adicolor 3-stripes Long Sleeve Tee,S$ 66.00,"- adidas originals
- Best for lifestyle
- Signature tri-stripe brand logo embroidered sweatshirt
- Crew neckline
- Unlined
- Regular fit is not tight and not loose, the perfect in-between fit
- Slip on style
- Cotton blend
- Model wears a size 38 and is 174cm tall",Black,Blend
1397,NA-KD,Unisex Sweatshirt,S$ 77.90,"- Solid toned plain sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Cotton
- Model wears an S and is 172cm tall",Black,[]
1398,Under Armour,Recovery Fleece Script Crew Sweatshirt,S$ 99.00,"- Embroidered brand scripture sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Polyblend
- Model wears an S and is 176cm tall",Black/Blush Beige/Blush Beige,"85% Polyester, 15% Cotton"
1399,Mango,Bicolour Open Knit Sweater,S$ 55.90,"- Two tone open knit sweater
- Sizing runs one size larger
- Unlined
- Round neckline
- Regular fit
- Acrylic blend",Black,"47% Acrylic, 33% Polyamide, 20% Wool"
1400,ZALORA BASICS,Basic Oversized Sweatshirt,S$ 29.90,"- Solid-toned casual sweater
- Round neckline
- Regular fit
- Slip-on style
- Long raglan sleeves
- Ribbed hem & cuffs
- Polyester blend",Navy,95% Polyester 5% Spandex
1401,adidas,Adidas Originals Cropped Hoodie,S$ 101.00,"- adidas originals
- Best for lifestyle
- Monochrome signature tri-stripe crop hoodie
- Hooded neckline
- Unlined
- Regular fit is not tight and not loose, the perfect in-between fit
- Hood drawcord fastening
- Cotton
- Model wears a size 34 and is 174cm tall",Black,100% Cotton French Terry
1402,A-IN GIRLS,Fashion Color Matching Round Neck Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","navy,multi",100% polyester fiber
1403,ESPRIT,ESPRIT Sweat Hoodie,S$ 89.95,"- Logo print pullover hoodie
- Sizing runs one size larger
- Unlined
- Hooded neckline
- Regular fit
- Cotton blend
- Model wears an S and is 175cm tall",Light Grey,"87% Cotton, 12% Polyester, 1% Viscose"
1404,Brave Soul,Co-Ord Skirt And Jumper Set,S$ 66.90,"Top
- Solid tone knitted turtleneck sweatshirt
- Unlined
- Turtle neckline
- Regular fit
- Acrylic

Bottom
- Solid tone knitted pencil skirt
- Unlined
- Pencil fit
- Elastic waistband
- Acrylic
- Model wears an S and is 174cm tall",Black,100% Acrylic
1405,A-IN GIRLS,Fashion Pattern Round Neck Sweater,S$ 199.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",beige,"60.3% Cotton, 39.7% Acrylic"
1406,Mango,Chunky-Knit Sweater,S$ 79.90,"- Knitted sweater with openwork detail
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Cotton blend",Light Pastel Pink,"73% Cotton, 27% Polyamide"
1407,Free People,New Age Crew Neck Sweater,S$ 189.00,"- Striped sweater with rib panel
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Rayon blend
- Model wears an S and is 171cm tall",Pink,"70% Rayon, 17% Cotton, 13% Nylon"
1408,Superdry,Applique Crew Sweatshirt,S$ 99.00,"- Embroidered brand print sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend",Navy,"58% Cotton, 42% Polyester"
1409,A-IN GIRLS,Half-High Collar Plus Velvet Printed Sweater,S$ 159.20,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",green,"94% Polyester Fiber, 6% Spandex"
1410,A-IN GIRLS,Fashion Hooded Sweater,S$ 159.20,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",black,100% Cotton
1411,Superdry,Vintage Logo Premium Luxe Entry Hoodie,S$ 119.00,"- Foil print pullover hoodie
- Hooded neckline
- Unlined
- Regular fit
- 1 kangaroo pocket
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Soft White,"72% Cotton, 28% Polyester"
1412,ZALIA BASICS,Basic Sweater Top,S$ 17.90,"- Solid hue knitted sweatshirt
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Polyester",Black,100% Polyester
1413,Mango,Open Work-Detail Sweater,S$ 59.90,"- Solid tone knit textured openwork sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Light Beige,"53% Acrylic, 30% Polyester, 15% Polyamide, 2% Elastane"
1414,Superdry,Retro Zip Hoodie,S$ 159.00,"- Casual hoodie with contrast stripes
- Hood neckline
- Regular fit
- Front zip fastening
- Drawstring hood
- 2 side pockets
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears a UK 8 and is 177cm tall",Eclipse Navy,"80% Cotton, 20% Polyester"
1415,adidas,Adidas Originals Trefoil Hoodie,S$ 119.00,"- adidas originals
- Best for lifestyle
- Brand logo embroidered hoodie
- Hooded neckline
- Unlined
- Relaxed fit
- Hood drawcord fastening
- 1 front kangaroo pocket
- Made with organic cotton blend to save water and conserve energy
- Model wears a size 34 and is 173cm tall",Dust Pink,100% Cotton
1416,London Rag,Sweatshirt With Shoulder Lace Loop,S$ 37.00,"- Solid Color
- Long Sleeve
- Ribbed Cuff and Hem
- Regular Fit
- Warm and Comfort
- Activ Lounge Wear
- CL7484",Wine,[]
1417,Nike,Nike Air Crew Satin Sweatshirt,S$ 89.00,"- Best for lifestyle
- Brand logo satin sweatshirt
- Round neckline
- Regular fit
- Cotton blend
- Model wears an S and is 173cm tall",Ocean Cube/Black,"58% Cotton, 25% Rayon, 17% Polyester"
1418,A-IN GIRLS,Simple Colorblock Hooded Sweater,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","beige,yellow","51.5% Viscose, 27.5% Polyester, 21% Nylon"
1419,Under Armour,UA Tech Twist Hoodie,S$ 59.00,"- Best for training
- Melange hue brand logo hoodie
- Hooded neckline
- Unlined
- Regular fit
- Hood drawcord fastening
- UA Tech™ fabric is quick-drying, incredibly soft & has a more natural feel
- Polyester
- Model wears an S and is 177cm tall",Black/Metallic Silver,100% Polyester
1420,ZALORA,Plus Size Trimmed Terry Sweatshirt,S$ 39.90,"- Terry sweater with striped trim
- Round neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Polyester",Dark Melange Grey/Multi,100% Polyester
1421,River Island,Long Sleeve Ralph Turtle Neck Sweater,S$ 46.90,"- Solid shade puffed sleeve knitted sweater
- Turtle neck
- Unlined
- Slim fit
- Slip on
- Viscose blend
- Model wears a UK 8 and is 176cm tall",Cream,"82% Viscose, 16% Nylon, 2% Elastane"
1422,A-IN GIRLS,Two-Layers Stitching Plus Velvet Hoodie,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","brown,grey","65% Polyester Fiber, 27.5% Cotton, 7.5% Viscose"
1423,A-IN GIRLS,Simple Colorblock Hooded Plus Velvet Sweater Coat,S$ 261.45,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,grey","50% Polyester, 45% Viscose, 5% Spandex"
1424,Something Borrowed,Double Drawstring Hooded Sweatshirt,S$ 29.90,"- Hoodie with dual-coloured drawstring
- Unlined
- Regular fit
- Slip on style
- Drawstring fastening
- Kangaroo pocket
- Polyester blend",Off White,95% Polyester 5% Spandex
1425,Mango,Ribbed Knit Sweater,S$ 45.90,"- Solid tone rib textured knit sweater
- Sizing runs one size larger
- V neckline
- Unlined
- Slim fit
- Slip on style
- Viscose blend",Light Pastel Blue,"50% Viscose, 28% Polyester, 22% Polyamide"
1426,A-IN GIRLS,Drawstring V-Neck Striped Sweater,S$ 152.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","navy,beige","51% Viscose, 29.5% Polyester, 19.5% Nylon"
1427,ZALORA,Co-Ord Balloon Sleeves Textured Sweater,S$ 34.90,"- Solid shade textured sweatshirt
- Round neckline
- Regular fit
- Slip-on style
- Long balloon sleeves
- Polyester blend
- Model wears an S and is 170cm tall",Lilac,95% Polyester 5% Spandex
1428,Guess,Glittery Guess Logo Crew Neck Sweatshirt,S$ 109.00,"- Brand logo stripes detail sweatshirt
- Round neckline
- Regular fit
- Cotton blend
- Model wears an S and is 175cm tall",Blue,"54% Cotton, 46% Polyamide"
1429,A-IN GIRLS,Fashion Printed Round Neck Long Sleeve T-Shirt,S$ 199.50,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","grey,multi","94% Cotton, 6% Spandex; Splicing Fabric: 100% Polyester Fiber;"
1430,ZALORA,Balloon Sleeve Knitted Sweater,S$ 39.90,"- Solid tone textured puff sleeve sweater
- Unlined
- Round neckline
- Regular fit
- Polyester",Black,100% Polyester
1431,London Rag,Soft Comfortable Grey Sweatshirt,S$ 81.00,"This sweatshirt assure to lend you excellent warmth and comfort. 

- You can team up with any top and shorts. 

- Best for any day.  

- CL7338 ",Grey,[]
1432,Guess,Guess Hoodie With Triangle Logo,S$ 129.00,"- Brand print V neck pullover hoodie
- Unlined
- V hooded neckline
- Regular fit
- Drawstring fastening
- 2 front pockets
- Cotton blend
- Model wears an S and is 173cm tall",White,"44% Cotton, 36% Polyester, 20% Viscose Rayon"
1433,River Island,Long Sleeve Ralph Turtle Neck Sweater,S$ 46.90,"- Solid shade puffed sleeve knitted sweater
- Turtle neck
- Unlined
- Slim fit
- Slip on
- Viscose blend
- Model wears a UK 8 and is 176cm tall",Cream,"82% Viscose, 16% Nylon, 2% Elastane"
1434,ZALORA,Co-ord Dolman Sleeves Sweater With Belt,S$ 44.90,"- All over print short sleeve turtleneck sweater
- Unlined
- Turtle neckline
- Regular fit
- Belt fastening
- Polyester",Dusty Blue/Off White,100% Polyester
1435,Superdry,Vintage Logo Photo Tropical Print Hoodie,S$ 119.00,"- Floral print hoodie with brand logo details
- Hooded neckline
- Unlined
- Regular fit
- 1 pocket
- Cotton blend
- Model wears a UK 8 and is 172cm tall",Grey Marl,"60% Cotton, 40% Polyester"
1436,GAP,Logo Exploded Pullover,S$ 70.90,"- Long sleeved pullover with brand name print
- Round neckline
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 175cm tall",Cavan Rose,"60% Cotton, 40% Polyester"
1437,A-IN GIRLS,Joker Zip Round Neck T-Shirt,S$ 199.50,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",pink,"85.5% cotton, 14.5% nylon"
1438,NA-KD,Polo Raglan Knit Sweater,S$ 66.90,"- Solid shade raglan sleeve knitted sweater
- High neckline
- Unlined
- Relaxed fit
- Slip on
- Acrylic blend
- Model wears an S and is 172cm tall",Red,"80% Acrylic, 20% Polyamide"
1439,A-IN GIRLS,Two-Layers Checkered Knit Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","beige,brown","52.5% Viscose, 30% Polyester, 17.5% Nylon"
1440,TOPSHOP,Red Borg Zip Funnel Sweatshirt,S$ 59.90,"- Solid tone furry half zip turtleneck sweatshirt
- Turtleneck neckline
- Regular fit
- Zip fastening
- Polyester",Red,100% Polyester
1441,FOREVER 21,K-Swiss Cable Knit Sweater,S$ 45.90,"- Knit sweater with contrast trim
- V-neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Cotton",Ivory/Multi,100% Cotton
1442,Superdry,Vintage Logo Photo Tropical Print Hoodie,S$ 119.00,"- Floral print hoodie with brand logo details
- Hooded neckline
- Unlined
- Regular fit
- 1 pocket
- Cotton blend
- Model wears a UK 8 and is 172cm tall",Grey Marl,"60% Cotton, 40% Polyester"
1443,FOREVER 21,Relaxed Fit Long Sleeve Pullover,S$ 24.90,"- Contrast seam casual pullover
- Round neckline
- Unlined
- Relaxed fit
- Slip on style
- Cotton",Black,100% Cotton
1444,Mango,Openwork Knit Sweater,S$ 55.90,"- Tri tone sweater with openwork detail
- Sizing runs one size larger
- Round neckline
- Regular fit
- Slip on style
- Acrylic blend",Black,"50% Acrylic, 28% Polyester, 22% Elastane"
1445,Guess,Glittery Guess Logo Crew Neck Sweatshirt,S$ 109.00,"- Brand logo stripes detail sweatshirt
- Round neckline
- Regular fit
- Cotton blend
- Model wears an S and is 175cm tall",Blue,"54% Cotton, 46% Polyamide"
1446,ZALORA ACTIVE,Sports Longline Hoodie,S$ 34.90,"- Solid hue longline hoodie
- Unlined
- Hooded neckline
- Regular fit
- Slip on style
- Polyblend",Neon Yellow,95% Polyester 5% Spandex
1447,ONLY,Kelloggs Long Sleeve Sweatshirt,S$ 59.00,"- Kellogg's inspired embroidered sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 177cm tall",Bright White/Print,"60% Cotton, 40% Polyester"
1448,A-IN GIRLS,Fashion Round Neck Color Sweater,S$ 236.25,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",grey,100% Polyester Fiber
1449,Lorna Jane,Cover Up Long Sleeve Hoodie,S$ 153.00,"- Solid toned textured hoodie
- Unlined
- High neckline with hoodie
- Regular fit
- Polyblend
- Model wears an S and is 176cm tall",Soft Violet,[]
1450,Mango,Turtleneck Knit Sweater,S$ 55.90,"- Solid tone turtleneck sweatshirt with seam detail
- Sizing runs one size larger
- Unlined
- Turtle neckline
- Regular fit
- Acrylic blend",Medium Red,"60% Acrylic, 30% Polyester, 10% Polyamide"
1451,Sport b.,Sport B Printed Sweater,S$ 205.00,"- Two toned sweatshirt with graphic
- Crew neckline
- Unlined
- Regular fit
- Cotton
- Model wears a size Brand Size 1 and is 176cm tall",Black,100% Cotton
1452,Guess,Guess Ladies Long-Sleeve Logo Sweatshirt,S$ 150.00,"- Logo embroidered pullover sweater
- Unlined
- Crew neckline
- Regular fit
- Cotton blend
- Model wears an S and is 173cm tall",Black,"60% Cotton, 40% Polyester"
1453,SCOTCH & SODA,Tape Detail Sweater,S$ 190.90,"- Velvet tape sleeve detail sweater
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 174cm tall",Olive Leaf,"85% Cotton, 15% Polyester"
1454,Mango,Knit Paillette Sweater,S$ 89.90,"- Printed sequin embellished knit sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Relaxed fit
- Slip on style
- Polyblend
- Model wears an S and is 173cm tall",Brown,"58% Polyester, 41% Acrylic, 1% Polyamide"
1455,Superdry,Linnea Colour Block Hoodie,S$ 119.00,"- Tri tone embroidered brand print longline hoodie
- Hooded neckline
- Unlined
- Relaxed fit
- Hood drawcord fastening
- 1 front kangaroo pocket
- Cotton blend",Desert Sage,"72% Cotton, 28% Polyester"
1456,A-IN GIRLS,Fashion Stripes Stitching Round Neck T-Shirt,S$ 208.95,"The latest Korean fashion hot selection

- Korean fashion, smart choice

- easy to match, fashion up to people

- hot new, to the tide to IN

- The product is manufactured differently depending on the supplier",grey,"92.5% Cotton, 7.5% Spandex"
1457,A-IN GIRLS,Small Fresh Striped Embroidered T-Shirt,S$ 183.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","blue,white","68.5% Cotton, 26.5% Polyester, 5% Spandex"
1458,L'urv,Half Time Cropped Sweatshirt,S$ 92.90,"- Graphic cropped sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Viscose blend
- Model wears an S and is 175cm tall",Black,Viscose blend
1459,Mango,Metallic Thread Sweater,S$ 79.90,"- Metallic finished sweater
- Sizing runs one size larger
- Round neckline
- Unlined
- Regular fit
- Viscose blend",Black,"49% Viscose, 36% Cotton, 10% Polyester, 5% Polyamide"
1460,Lorna Jane,Athleisure Sweat,S$ 135.99,"- Monochrome brand print taping sweatshirt
- 2 way stretch
- Fade resistant
- Crew neckline
- Unlined
- Relaxed fit
- Slip on
- Cotton blend
- Model wears an S and is 174cm tall",White,"55% Cotton, 25% Polyester"
1461,Hollister,Classic Tech Logo Popover Hoodie,S$ 78.00,"- Classic hoodie with logo embroidery
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Slip-on style
- Front kangaroo pocket
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears an S and is 173cm tall",Yellow,[]
1462,Mango,Turtleneck Sweater,S$ 59.90,"- Solid shade cable knit sweater
- Sizing runs one size larger
- Turtle neckline
- Regular fit
- Slip-on style
- Long sleeves
- Ribbed hem & cuffs
- Acrylic blend",Medium Brown,"60% Acrylic, 30% Polyester, 10% Polyamide"
1463,ZALORA BASICS,Basic Zip Hoodie Jacket,S$ 34.90,"- Solid shade basic zip front hooded jacket
- Hooded neckline
- Unlined
- Regular fit
- Front zip fastening with drawstring hood
- Two side pockets
- Polyblend",Black,95% Polyester 5% Spandex Knit
1464,Guess,Guess Ladies Long-Sleeve Sweatshirt,S$ 150.00,"- Brand print pullover sweater
- Unlined
- Crew neckline
- Regular fit
- Cotton
- Model wears an S and is 173cm tall",Black,[]
1465,A-IN GIRLS,Fashion Embroidered Round Neck Long Sleeve T-Shirt,S$ 199.50,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",white,"69.5% Cotton, 26% Polyester, 4.5% Spandex"
1466,Pomelo,Pom Pom Knit Sweater - Red,S$ 44.00,"- Polyester
- Knitted material
- Fits loosely on the body
The Model has height: 172 cm and Bust / Waist / Hips: 80-60-87 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Red,100% Polyester
1467,A-IN GIRLS,Fashion Contrast Hooded Jacket,S$ 208.95,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","black,white","66.5% Cotton, 28.5% Polyester Fiber, 5% Spandex"
1468,A-IN GIRLS,Fresh Embroidered Bow T-Shirt,S$ 190.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","blue,white",100% Cotton
1469,Guess,Laminated Guess Logo Sweatshirt,S$ 109.00,"- Embossed brand logo sweatshirt
- Unlined
- Round neckline
- Regular fit
- Cotton
- Model wears an S and is 175cm tall",White,100% Cotton
1470,adidas,Adidas Originals Trefoil Crew Sweatshirt,S$ 106.00,"- adidas originals
- Best for lifestyle
- Velvet trefoil logo casual sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Polyester
- Model wears a size 36 and is 175cm tall",Flash Red,100% Polyester French Terry
1471,Factorie,Oversized Polar Fleece Hoodie,S$ 39.95,"- Solid tone loose fleece pullover hoodie
- Hood neckline
- Relaxed fit
- 1 pocket design
- Polyester
- Model wears an S and is 174cm tall",Sage,100% Polyester
1472,Guess,Prism Shimmer Cropped Sweater,S$ 115.00,"- Metallic shimmer textured sweater
- V neckline
- Unlined
- Regular fit
- Slip on style
- Rayon blend
- Model wears an M and is 170cm tall",Brown,Blend
1473,Mango,Flecked Hoodie,S$ 45.90,"- Solid shade speckled hoodie
- Sizing runs one size larger
- Hood neckline
- Regular fit
- Slip-on style
- Drawstring hood
- Long cuffed sleeves
- Polyester blend",Dark Grey,"84% Polyester, 14% Viscose, 2% Elastane"
1474,Sunnydaysweety,F/W Black Classic Long Sleeves Sweater UA101942BK,S$ 162.00,"- Classic Sweater Style
- Letters decoration
- Slit cutting on the Sleeves",Black,[]
1475,ZALORA,Dolman Sleeves Knitted Sweater,S$ 39.90,"- Solid tone knitted sweatshirt
- Unlined
- Round neckline
- Regular fit
- Acrylic",Dusty Green,100% Acrylic
1476,ESPRIT,Long Sleeve Sweater,S$ 89.95,"- Floral embroidery sweater
- Sizing runs one size larger
- Crew neckline
- Unlined
- Regular fit
- Slip on
- Cotton blend
- Model wears an S and is 173cm tall",Navy,"50% Cotton, 50% Acrylic"
1477,London Rag,Hoodie With Drawstring,S$ 52.00,"- Activ Drawcord Hood
- Pullover
- Side Slit
- Ribbed Cuffs
- Regular Fit
- Chest tape Design
- CL7504
 ",Black,[]
1478,GAP,Tiedye Pullover,S$ 73.90,"- Sweatshirt with embroidered brand name
- Round neckline
- Regular fit
- Slip on style
- Cotton blend
- Model wears an S and is 178cm tall",Light Blue Wash,"60% Cotton, 40% Polyester"
1479,A-IN GIRLS,Fashion Embroidered Round Neck Long Sleeve T-Shirt,S$ 199.50,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",white,"72.5% Cotton, 24% Polyester, 3.5% Spandex"
1480,ESPRIT,Short Sleeve Sweatshirt,S$ 64.95,"- Short sleeve hooded pullover
- Sizing runs one size larger
- Hooded neckline
- Unlined
- Regular fit
- Contrast drawstring detail
- Cotton blend",Light Grey,"97% Cotton,3% Elastane"
1481,New Balance,NB Athletics Cropped Hoodie,S$ 79.00,"- Diagonal brand print cropped hoodie
- Hooded neckline
- Unlined
- Relaxed fit
- Slip on style
- Cotton blend
- Model wears an S and is 175cm tall",Black,64% Cotton 36% Polyester
1482,London Rag,Snap Button Sleeve Hoodie,S$ 37.00," Activ Drawcord Hood
- Ribbed Cuffs
- Regular Fit
- cotton knit with snap buttons along the sleeves
- Team up with Sneakers and Joggers for the perfect look
- CL7483",Grey,[]
1483,Champion,Japan Range Crew Neck Sweatshirt,S$ 159.00,"- Colourblock sweatshirt
- Round neckline
- Regular fit
- Cotton blend
- Model wears an M and is 172cm tall",Navy,Blend
1484,Mango,Fluffy Sweater,S$ 45.90,"- Solid tone knitted furry sweater
- Sizing runs one size larger
- Round neckline
- Regular fit
- Polyester",Light Beige,100% Polyester
1485,Guess,Guess Ladies Long-Sleeve Sweatshirt With Triangle Logo,S$ 150.00,"- Logo print drop shoulder sweater
- Unlined
- Crew neckline
- Regular fit
- Cotton
- Model wears an S and is 173cm tall",Orange,100% Cotton
1486,A-IN GIRLS,Fashion Fake Two-Piece Hooded T-Shirt,S$ 183.75,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier","yellow,multi","73.5% cotton, 20% polyester, 6.5% spandex"
1487,Zalia,Active Flare Hoodie,S$ 32.90,"- Color block large hoodie
- Hooded neckline
- Oversized fit
- Unlined
- Slip on style
- 2 side pockets
- Polyblend",White/navy,85% Polyester 15% Spandex
1488,Calvin Klein,Billboard Pullover - Calvin Klein Performance,S$ 159.00,"- Graphic brand print sweatshirt
- Crew neckline
- Unlined
- Regular fit
- Slip on style
- Cotton
- Model wears an S and is 174cm tall",CK Black,100% Cotton
1489,DeFacto,DeFacto Woman Sweat Shirt,S$ 20.90,"DeFacto Woman Sweat Shirt
Gender: Female SubCatType: Hoodies & Sweatshirts Material: Cotton 100% Main Material: Cotton 100% Inner Material: Inner Material Leather Type: Cotton 100% Gender: Women",Black,[]
1490,Brave Soul,Sheer Lightweight Roll Neck Jumper,S$ 39.90,"- Sheer lightweight roll neck jumper
- Turtleneck neckline
- Unlined
- Regular fit
- Slip on style
- Acrylic blend",Navy,"50% Acrylic, 50% Viscose"
1491,Superdry,Vintage Logo Glitter Emboss Hoodie,S$ 119.00,"- Melange hoodie with emboss print
- Hood neckline
- Regular fit
- Slip-on style
- Hood with drawstring
- Front kangaroo pocket
- Long sleeves
- Ribbed hem & cuffs
- Cotton blend
- Model wears a UK 8 and is 174cm tall",Copper Blush,"69% Cotton, 31% Polyester"
1492,A-IN GIRLS,Fresh Color Matching Hooded T-Shirt,S$ 156.45,"The latest Korean fashion hot selection

- Korean fashion, smart choice

- easy to match, fashion up to people

- hot new, to the tide to IN

- The product is manufactured differently depending on the supplier",orange,"93.5% Cotton, 6.5% Spandex"
1493,UniqTee,Hoodie With Kangaroo Pocket,S$ 32.90,"- Casual hoodie with speckle detail
- Hood neckline
- Regular fit
- Slip-on style
- Hood with drawstring
- Front kangaroo pocket
- Long cuffed sleeves
- Polyester blend
- Model wears an M and is 174cm tall",Navy,[]
1494,GAP,Logo City Pullover,S$ 56.90,"- Two tone sweater with embroidered badge
- Unlined
- Crew neckline
- Regular fit
- Cotton blend
- Model wears an S and is 176cm tall",Grey Heather,"60% Cotton, 40% Polyester"
1495,FOREVER 21,French Terry Drop Shoulder Hoodie,S$ 35.00,"- Solid hue plain hoodie
- Hooded neckline
- Unlined
- Regular fit
- 1 pocket
- Polyblend",Black,Polyblend
