web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
1572803251-7872,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN fitted t-shirt in waffle with cap sleeveSGD$22.23,https://www.asos.com/asos-design/asos-design-fitted-t-shirt-in-waffle-with-cap-sleeve/prd/12821307?clr=grey-marl&colourWayId=16452532&SearchQuery=&cid=4169,ASOS DESIGN fitted t-shirt in waffle with cap sleeve,SGD$22.23,Grey marl,Throw on and go     Crew neckLettuce hem Regular fitJust select your usual size,1516410,"ABOUT ME
            Waffle-textured jersey 
The kind that stretches 

Main: 64% Polyester, 35% Viscose, 1% Elastane.",ASOS DESIGN,T-shirt
1572805842-8721,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN high neck top with wide sleeve in textured fabricSGD$55.58,https://www.asos.com/asos-design/asos-design-high-neck-top-with-wide-sleeve-in-textured-fabric/prd/12968161?clr=white&colourWayId=16474744&SearchQuery=&cid=4169,ASOS DESIGN high neck top with wide sleeve in textured fabric,SGD$55.58,White,Add-to-bag potential: considerableHigh neckWide sleevesRelaxed fitFor a slouchy silhouette,1527544,"ABOUT ME
            Textured cotton
It's light and breathable

Main: 99% Cotton, 1% Elastane.",ASOS DESIGN,Top
1572783279-3880,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN puff sleeve top with lace up front in coralSGD$37.05,https://www.asos.com/asos-design/asos-design-puff-sleeve-top-with-lace-up-front-in-coral/prd/12661697?clr=coral-orange&colourWayId=16447980&SearchQuery=&cid=4169,ASOS DESIGN puff sleeve top with lace up front in coral,SGD$37.05,Coral orange,Worth making plans forSquare neckPuff sleevesRuched finishLace-up frontRegular fitJust select your usual size,1503857,"ABOUT ME
            Smooth fabric
The kind that stretches

Main: 96% Polyester, 4% Elastane.",ASOS DESIGN,Top
1572788041-4952,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Object floral print textured shirtSGD$77.81,https://www.asos.com/object/object-floral-print-textured-shirt/prd/12825235?clr=multi&colourWayId=16475572&SearchQuery=&cid=4169,Object floral print textured shirt,SGD$77.81,Multi,Add-to-bag potential: considerableFloral print    Spread collarButton placketRegular fitJust select your usual size,1516856,"ABOUT ME
            Lightweight viscoseTextured and drapey
Body: 100% Viscose.",null,Shirt
1572787971-4930,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN cowl neck cami with hot fix in high shine satinSGD$51.88,https://www.asos.com/asos-design/asos-design-cowl-neck-cami-with-hot-fix-in-high-shine-satin/prd/12334780?clr=silver&colourWayId=16447969&SearchQuery=&cid=4169,ASOS DESIGN cowl neck cami with hot fix in high shine satin,SGD$51.88,Silver,Cue the party playlistGem embellishmentCowl neckAdjustable strapsRegular fitJust select your usual size,1478067,"ABOUT ME
            Satin-style fabricSilky and super smooth
Main: 100% Polyester.",ASOS DESIGN,Top
1572789496-5250,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN Maternity oversized v neck batwing sleeve top in blackSGD$29.64,https://www.asos.com/asos-maternity/asos-design-maternity-oversized-v-neck-batwing-sleeve-top-in-black/prd/13093558?clr=black&colourWayId=16529628&SearchQuery=&cid=4169,ASOS DESIGN Maternity oversized v neck batwing sleeve top in black,SGD$29.64,Black,Add it to your everyday line-up    V-neck    Dropped shouldersLong sleevesOversized fit    Designed to fit through all stages of pregnancy,1538417,"ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Main: 46% Cotton, 46% Viscose, 8% Elastane.",ASOS DESIGN,Maternity top
1572787272-4699,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Morgan lace trim cami in blackSGD$62.99,https://www.asos.com/morgan/morgan-lace-trim-cami-in-black/prd/13290400?clr=black&colourWayId=16466392&SearchQuery=&cid=4169,Morgan lace trim cami in black,SGD$62.99,Black,Team with jeans and you're good to V-neck    Adjustable straps    Button placket    Lace insert    Regular fitJust select your usual size,1554713,"ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Lace: 100% Polyamide, Main: 100% Polyester.",Morgan,Top
1572786667-4496,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN Curve sleeveless smock top in washed stripeSGD$25.94,https://www.asos.com/asos-curve/asos-design-curve-sleeveless-smock-top-in-washed-stripe/prd/12982061?clr=light-brown&colourWayId=16447967&SearchQuery=&cid=4169,ASOS DESIGN Curve sleeveless smock top in washed stripe,SGD$25.94,Light brown,"Your casual vibe, sortedHigh neckStriped designSmock styleRegular fitJust select your usual size",1528506,"ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Main: 71% Cotton, 19% Polyester, 10% Viscose.",ASOS DESIGN,Plus-size top
1572777514-3371,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Koco & K wrap lace trim blouse in ivorySGD$37.05,https://www.asos.com/koco-k/koco-k-wrap-lace-trim-blouse-in-ivory/prd/11771772?clr=white&colourWayId=16404588&SearchQuery=&cid=4169,Koco & K wrap lace trim blouse in ivory,SGD$37.05,White,Blouse by Koco & K    Worth making plans for Plunge neckLong sleevesWrap frontLace insertRegular fitJust select your usual size,1435656,"ABOUT ME
            Lightweight woven fabric
The kind that doesn't stretch

Fabric: 100% Polyester.",null,Blouse
1572788798-5121,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN plunge sun topSGD$46.32,https://www.asos.com/asos-design/asos-design-plunge-sun-top/prd/12174253?clr=lime&colourWayId=16409634&SearchQuery=&cid=4169,ASOS DESIGN plunge sun top,SGD$46.32,Lime,For your daytime thingPlunge neck    Ruffle waistbandPep hemDeep V-backZip-back fasteningRegular fitJust select your usual size,1466095,"ABOUT ME
            Textured, linen-mix fabricIt's light and breathable
Main: 70% Viscose, 30% Linen.",ASOS DESIGN,Vest
1572806331-8885,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,adidas Originals adicolor three stripe t-shirt in whiteSGD$46.32,https://www.asos.com/adidas-originals/adidas-originals-adicolor-three-stripe-t-shirt-in-white/prd/11658199?clr=white&colourWayId=16321149&SearchQuery=&cid=4169,adidas Originals adicolor three stripe t-shirt in white,SGD$46.32,White,"Part of our responsible edit     Crew neck    Short sleevesTrefoil logo 3-Stripes to sleeveRegular fitNo surprises, just a classic cut",1426813,"ABOUT ME
            Soft jersey
adidas partners with the Better Cotton Initiative to improve cotton farming globally This makes it better for farmers and the environment BCI provides farming-practice training It promotes things like water efficiency and reducing the most harmful chemicals
Body: 100% Cotton.",adidas,T-shirt
1572799558-6743,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Boohoo Petite high neck blouse with peplum in black polka dotSGD$37.05,https://www.asos.com/boohoo-petite/boohoo-petite-high-neck-blouse-with-peplum-in-black-polka-dot/prd/13411677?clr=multi&colourWayId=16476683&SearchQuery=&cid=4169,Boohoo Petite high neck blouse with peplum in black polka dot,SGD$37.05,Multi,Worth making plans forAll-over polka-dot printHigh neckLong sleevesRegular fitJust select your usual size,1563983,"ABOUT ME
            Lightweight woven fabric
The kind that stretches

Main: 97% Polyester, 3% Elastane.",boohoo,top
1572786194-4339,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,4th + Reckless buckle crop top in pinkSGD$48.17,https://www.asos.com/4th-reckless/4th-reckless-buckle-crop-top-in-pink/prd/13511978?clr=pink&colourWayId=16477565&SearchQuery=&cid=4169,4th + Reckless buckle crop top in pink,SGD$48.17,Pink,Cue the party playlistSquare neckAdjustable buckle strapsGold-tone hardwareZip-through backCropped cutSlim fitA narrow cut to the body,1571829,"ABOUT ME
            Smooth woven fabric
It's got a little stretch

Fabric: 97% Polyester, 3% Elastane.",4th & Reckless,Top
1572801562-7379,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Missguided hook and eye rib long sleeve crop top in whiteSGD$27.79,https://www.asos.com/missguided/missguided-hook-and-eye-rib-long-sleeve-crop-top-in-white/prd/12436468?clr=white&colourWayId=16392902&SearchQuery=&cid=4169,Missguided hook and eye rib long sleeve crop top in white,SGD$27.79,White,It's already got your attentionSquare neckHook-and-eye frontLong sleevesCropped lengthBodycon fitA tight cut to the body,1486266,"ABOUT ME
            Ribbed jersey
Soft-touch style

Main: 95% Polyester, 5% Elastane.",Missguided,Top
1572797510-6072,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,TTYA button through shirt in purple python printSGD$120.43,https://www.asos.com/taller-than-your-average/ttya-button-through-shirt-in-purple-python-print/prd/11982355?clr=purple&colourWayId=16436622&SearchQuery=&cid=4169,TTYA button through shirt in purple python print,SGD$120.43,Purple,It's already got your attentionSpread collarButton placketRegular fitJust select your usual size,1452529,"ABOUT ME
            Smooth woven fabric
The kind that doesn't stretch

Fabric: 100% Polyester.",TTYA,Tall top
1572785225-4022,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN embellished top with flutter sleeveSGD$83.37,https://www.asos.com/asos-design/asos-design-embellished-top-with-flutter-sleeve/prd/11522213?clr=beige&colourWayId=16355107&SearchQuery=&cid=4169,ASOS DESIGN embellished top with flutter sleeve,null,null,For fancier plansBead and sequin embellishmentCrew neckFlutter sleevesTie backRegular fitTrue to size,1416270,"ABOUT ME
            Textured woven fabric
Drapes softly over the body

Main: 100% Polyester.",ASOS DESIGN,Top
1572787545-4808,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Levi's X Star Wars Stormtrooper teeSGD$46.32,https://www.asos.com/levis/levis-x-star-wars-stormtrooper-tee/prd/13823796?clr=black&colourWayId=16569176&SearchQuery=&cid=4169,Levi's X Star Wars Stormtrooper tee,SGD$46.32,Black,Collaboration with Star WarsCrew neckStormtrooper detailSmall Levi's logoRegular fitTrue to size,1596736,"ABOUT ME
            Soft, breathable jerseyT-shirt fabric
Main: 100% Cotton.",Levi's,T-shirt
1572786591-4465,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,Miss Selfridge Petite bardot top in floral printSGD$51.88,https://www.asos.com/miss-selfridge-petite/miss-selfridge-petite-bardot-top-in-floral-print/prd/13154210?clr=multi&colourWayId=16446267&SearchQuery=&cid=4169,Miss Selfridge Petite bardot top in floral print,SGD$51.88,Multi,For your daytime thingPalm printBardot neck    Tie frontCropped length    Regular fitJust select your usual size,1543579,"ABOUT ME
            Lightweight viscoseSoft and drapey
Main: 100% Viscose.",Miss Selfridge Petite,top
1572788578-5101,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,ASOS DESIGN cami with beaded lattice back in zebra animal printSGD$46.32,https://www.asos.com/asos-design/asos-design-cami-with-beaded-lattice-back-in-zebra-animal-print/prd/11878229?clr=multi&colourWayId=16392440&SearchQuery=&cid=4169,ASOS DESIGN cami with beaded lattice back in zebra animal print,SGD$46.32,Multi,For your daytime thing     Scoop neck    Animal printLattice backBeaded embellishment     Regular fitJust select your usual size,1444081,"ABOUT ME
            Soft woven fabric
The kind that doesn't stretch 

Main: 100% Viscose.",ASOS DESIGN,Top
1572774715-2575,https://www.asos.com/women/tops/cat/?cid=4169&nlid=ww|clothing|shop+by+product,MIX & MATCHLove Triangle cami strap cut work lace crop top co-ord in soft blueSGD$59.29,https://www.asos.com/love-triangle/love-triangle-cami-strap-cut-work-lace-crop-top-co-ord-in-soft-blue/prd/11717149?clr=soft-blue&colourWayId=16386651&SearchQuery=&cid=4169,Love Triangle cami strap cut work lace crop top co-ord in soft blue,SGD$59.29,Soft blue,Part of a co-ord setMix and matchSweetheart neck    Cami straps    Zip-back fasteningRegular fitJust select your usual size,1431303,"ABOUT ME
            Delicate cutwork laceFor those ultra-fem vibes
Fabric: 100% Polyester.",Love Triangle,Top
