web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1573030956-1193","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","COLLUSION Unisex logo hoodie in off-whiteSGD$33.35","https://www.asos.com/collusion/collusion-unisex-logo-hoodie-in-off-white/prd/11754648?clr=ecru&colourWayId=16343802&SearchQuery=&cid=11321","COLLUSION Unisex logo hoodie in off-white","SGD$33.35","Ecru","For when comfort is key    Drawstring hood    Dropped shoulders    Pouch pockets    Fitted trimsRelaxed fitUnisex style Designed to fit everyone","1434218","ABOUT ME
            Soft-touch sweatshirt fabricCos style and comfort aren't mutually exclusive
Main: 57% Polyester, 43% Cotton, Trim: 51% Cotton, 48% Polyester, 1% Elastane.","COLLUSION","Hoodie"
"1573030738-1106","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve oversized super soft sweat in charcoalSGD$40.76","https://www.asos.com/asos-curve/asos-design-curve-oversized-super-soft-sweat-in-charcoal/prd/13095555?clr=charcoal&colourWayId=16529389&SearchQuery=&cid=11321","ASOS DESIGN Curve oversized super soft sweat in charcoal","SGD$40.76","Charcoal","Cosy never looked so goodCrew neckDropped shouldersRibbed trimsOversized fitMore room for activities","1538577","ABOUT ME
            Soft sweatshirt fabric
Style and comfort - it's a lifestyle

Main: 67% Polyester, 27% Viscose, 6% Cotton.","ASOS DESIGN","sweatshirt"
"1573029149-648","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Polo Ralph Lauren love hoodieSGD$213.06","https://www.asos.com/polo-ralph-lauren/polo-ralph-lauren-love-hoodie/prd/12972690?clr=light-sport-heather&colourWayId=16430956&SearchQuery=&cid=11321","Polo Ralph Lauren love hoodie","SGD$213.06","Light sport heather","Throw on and go    Drawstring hood    Raglan sleeves    Pouch pockets    Fitted trims    Regular fitNo surprises, just a classic cut","1527070","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 84% Cotton, 16% Polyester.","Polo Ralph Lauren","Hoodie"
"1573030138-873","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","River Island loungewear hoodie in creamSGD$51.88","https://www.asos.com/river-island/river-island-loungewear-hoodie-in-cream/prd/13095570?clr=cream&colourWayId=16447621&SearchQuery=&cid=11321","River Island loungewear hoodie in cream","SGD$51.88","Cream","Your casual vibe, sortedDrawstring hoodColour-block designRibbed backRegular fitJust select your usual size","1538574","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Body: 53% Viscose, 42% Polyester, 5% Elastane.","River Island","Hoodie"
"1573030710-1095","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Weekday Blaze oversized hoodie with drawstring in light beigeSGD$64.84","https://www.asos.com/weekday/weekday-blaze-oversized-hoodie-with-drawstring-in-light-beige/prd/14054622?clr=light-beige&colourWayId=16588010&SearchQuery=&cid=11321","Weekday Blaze oversized hoodie with drawstring in light beige","SGD$64.84","Light beige","Throw on and go Fixed hoodDropped shouldersOver-the-head style Fitted trimsOversized fitDesigned to look baggy","1614326","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 80% Cotton, 20% Polyester.","Weekday","Hoodie"
"1573030947-1190","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Monki round neck oversized sweatshirt in purpleSGD$55.58","https://www.asos.com/monki/monki-round-neck-oversized-sweatshirt-in-purple/prd/13857413?clr=purple&colourWayId=16571870&SearchQuery=&cid=11321","Monki round neck oversized sweatshirt in purple","SGD$55.58","Purple","Throw on and goCrew neckDropped shouldersRibbed trimsOversized fitMore room for activities","1599450","ABOUT ME
            Soft sweatshirt fabric
Style and comfort - it's a lifestyle

Main: 80% Cotton, 20% Polyester.","Monki","Sweatshirt"
"1573021216-465","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Bershka nibbled sweat top in blueSGD$24.07","https://www.asos.com/bershka/bershka-nibbled-sweat-top-in-blue/prd/13821111?clr=blue&colourWayId=16568926&SearchQuery=&cid=11321","Bershka nibbled sweat top in blue","SGD$24.07","Blue","Your casual vibe, sortedHigh neckDropped shouldersPlain designRelaxed fitFor a slouchy silhouette","1596523","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Main: 97% Cotton, 3% Elastane.","Bershka","Sweatshirt"
"1573030578-1042","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN minimal sweat with wide sleeve in sageSGD$33.35","https://www.asos.com/asos-design/asos-design-minimal-sweat-with-wide-sleeve-in-sage/prd/13155674?clr=sage&colourWayId=16481005&SearchQuery=&cid=11321","ASOS DESIGN minimal sweat with wide sleeve in sage","SGD$33.35","Sage","For your daytime thingCrew neck    Long sleeves     Plain designRibbed trimsRegular fitJust select your usual size","1543729","ABOUT ME
            Soft sweatshirt fabric A great chill-out partner
Main: 100% Cotton.","ASOS DESIGN","Sweatshirt"
"1573031039-1216","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN high neck lightweight sweatshirt in blackSGD$37.05","https://www.asos.com/asos-design/asos-design-high-neck-lightweight-sweatshirt-in-black/prd/12955671?clr=black&colourWayId=16463394&SearchQuery=&cid=11321","ASOS DESIGN high neck lightweight sweatshirt in black","SGD$37.05","Black","Do sweat itHigh neckDrop shouldersLong sleevesSplit hemRibbed trimdRelaxed fitThink baggy and casual","1526418","ABOUT ME
            Soft sweatshirt fabric
For all-day cosiness

Main: 100% Cotton.","ASOS DESIGN","Sweatshirt"
"1573030676-1081","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve ultimate organic cotton sweat in blackSGD$29.64","https://www.asos.com/asos-curve/asos-design-curve-ultimate-organic-cotton-sweat-in-black/prd/12453056?clr=black&colourWayId=16446323&SearchQuery=&cid=11321","ASOS DESIGN Curve ultimate organic cotton sweat in black","SGD$29.64","Black","Part of our responsible editCrew neck    Dropped shoulders    Fitted trims    Regular fitJust select your usual size","1487591","ABOUT ME
            Soft sweatshirt fabricMade from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 100% Organic Cotton.","ASOS DESIGN","Sweatshirt"
"1573029361-709","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Nike grey essentials crew neck sweatshirtSGD$74.11","https://www.asos.com/nike/nike-grey-essentials-crew-neck-sweatshirt/prd/11690236?clr=grey-heather-white&colourWayId=16332905&SearchQuery=&cid=11321","Nike grey essentials crew neck sweatshirt","SGD$74.11","Grey heather / white","Do sweat itCrew neckRaglan sleevesNike hybrid logo embroideryFitted trimsRegular fitA standard cut for a classic shape","1429239","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 80% Cotton, 20% Polyester.","Nike","Sweatshirt"
"1573030660-1075","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Monki classic round neck sweatshirt in blackSGD$29.64 SGD$37.05","https://www.asos.com/monki/monki-classic-round-neck-sweatshirt-in-black/prd/13549990?clr=black&colourWayId=16546105&SearchQuery=&cid=11321","Monki classic round neck sweatshirt in black","SGD$29.64","Black","Throw on and goRound neckPlain designFitted trimsRegular fitJust select your usual sizeExclusive to ASOS","1574563","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 57% Cotton, 40% Polyester, 3% Elastane.","Monki","Sweatshirt"
"1573022738-499","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN fleece with zipSGD$37.05 SGD$46.32","https://www.asos.com/asos-design/asos-design-fleece-with-zip/prd/11587574?clr=cream&colourWayId=16340031&SearchQuery=&cid=11321","ASOS DESIGN fleece with zip","SGD$37.05","Cream","Welcome to the cosy lifeHigh neckZip placketAdjustable hemRegular fit A standard cut for a classic shape","1421193","ABOUT ME
            A soft, fleecy numberEmbrace the throwback vibes
Main: 100% Polyester.","ASOS DESIGN","Top"
"1573030760-1115","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Monki colourblock cropped zip neck sweat in beigeSGD$32.42 SGD$46.32","https://www.asos.com/monki/monki-colourblock-cropped-zip-neck-sweat-in-beige/prd/13003219?clr=beige&colourWayId=16446449&SearchQuery=&cid=11321","Monki colourblock cropped zip neck sweat in beige","SGD$32.42","Beige","Part of our responsible editColour-block designFunnel neck    Zip placketDropped shoulders    Ribbed cuffsDrawstring hem    Regular fit Just select your usual size","1530181","ABOUT ME
            Soft-touch sweatshirt fabricMade with organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 60% Organic Cotton, 40% Polyester.","Monki","Sweatshirt"
"1573020585-452","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Under Armour logo hoodie in pinkSGD$92.64","https://www.asos.com/under-armour/under-armour-logo-hoodie-in-pink/prd/13280659?clr=pink&colourWayId=16455492&SearchQuery=&cid=11321","Under Armour logo hoodie in pink","SGD$92.64","Pink","Activewear, but make it fashionHooded neckZip placketSide pocketsRibbed trimsRegular fitJust select your usual size","1553793","ABOUT ME
            Soft sweatshirt fabric
Cos style and comfort aren't mutually exclusive

Body: 80% Cotton, 20% Elastane.","Under Armour","Hoodie"
"1573029179-660","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Quiksilver half zip fleece in light blue with logoSGD$111.16","https://www.asos.com/quiksilver/quiksilver-half-zip-fleece-in-light-blue-with-logo/prd/12998831?clr=blue&colourWayId=16526083&SearchQuery=&cid=11321","Quiksilver half zip fleece in light blue with logo","SGD$111.16","Blue","Feel the benefitHigh neckHalf-zip placketBranded designRegular fitJust select your usual size","1529827","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 100% Cotton.","Quiksilver","Jumper"
"1573023022-504","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Ellesse boyfriend sweatshirt with chest logoSGD$74.11","https://www.asos.com/ellesse/ellesse-boyfriend-sweatshirt-with-chest-logo/prd/7943038?clr=black&colourWayId=15362539&SearchQuery=&cid=11321","Ellesse boyfriend sweatshirt with chest logo","SGD$74.11","Black","Crew neckLogo designThe bigger the branding, the betterFitted trimsRelaxed boyfriend fitJust a little looser","1048688","ABOUT ME
            Soft-touch sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 85% Cotton, 15% Polyester.","ellesse","Sweatshirt"
"1573030606-1053","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","MIX & MATCHMissguided sweat co-ord in blueFrom SGD$62.99","https://www.asos.com/missguided/missguided-sweat-co-ord-in-blue/grp/25921?clr=blue&colourWayId=0&SearchQuery=&cid=11321","Missguided sweat co-ord in blue","SGD$33.35","Blue","null","null","null","null","null"
"1573030063-842","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN co-ord oversized cropped hoodie in blushSGD$37.05","https://www.asos.com/asos-design/asos-design-co-ord-oversized-cropped-hoodie-in-blush/prd/13747968?clr=blush&colourWayId=16562784&SearchQuery=&cid=11321","ASOS DESIGN co-ord oversized cropped hoodie in blush","SGD$37.05","Blush","Throw on and go    Hooded neck    Dropped shouldersRaw-edge hemOversized fitRelaxed and roomy","1590491","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Polyester.","ASOS DESIGN","Hoodie"
"1573031042-1217","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","adidas Originals RYV cropped sweatshirt in black and whiteSGD$83.37 SGD$111.16","https://www.asos.com/adidas-originals/adidas-originals-ryv-cropped-sweatshirt-in-black-and-white/prd/11674756?clr=black&colourWayId=16321212&SearchQuery=&cid=11321","adidas Originals RYV cropped sweatshirt in black and white","SGD$83.37","Black","Your casual vibe, sortedFunnel neckPartial zip placketBranded designDrawstring hemCropped lengthRegular fitJust select your usual size","1428166","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyleBody: 70% Cotton, 30% Polyester","adidas","Sweatshirt"
"1573024994-547","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","The North Face Campshire fleece wrap in blackSGD$277.91","https://www.asos.com/the-north-face/the-north-face-campshire-fleece-wrap-in-black/prd/13066569?clr=black&colourWayId=16528318&SearchQuery=&cid=11321","The North Face Campshire fleece wrap in black","SGD$277.91","Black","Feel the benefit    Fixed hood    Single-button placket    Functional pockets    Small logoRelaxed fitFor a slouchy silhouette","1535022","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 53% Nylon, 38% Polyester, 9% Elastane.","The North Face","Jacket"
"1573030259-920","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN lounge waffle offline sweaterSGD$40.76","https://www.asos.com/asos-design/asos-design-lounge-waffle-offline-sweater/prd/13125438?clr=grey&colourWayId=16530584&SearchQuery=&cid=11321","ASOS DESIGN lounge waffle offline sweater","SGD$40.76","Grey","As if we needed another excuse to cancel our plans     Crew neck'Offline' printFitted cuffsCropped lengthRelaxed fitFor a slouchy silhouette","1541154","ABOUT ME
            Soft sweatshirt fabric
Waffle-textured finish

Body: 55% Cotton, 45% Polyester.","ASOS DESIGN","Sweatshirt"
"1573029167-655","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","DB Berdan cropped tie dye hoodie with slogan print co-ordSGD$120.43","https://www.asos.com/db-berdan/db-berdan-cropped-tie-dye-hoodie-with-slogan-print-co-ord/prd/12727865?clr=red&colourWayId=16521274&SearchQuery=&cid=11321","DB Berdan cropped tie dye hoodie with slogan print co-ord","SGD$120.43","Red","Throw on and go Drawstring hood     All-over print Over-head-design     Cropped cut    Stretch trims     Regular fitJust select your usual size","1509090","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 100% Polyester, Lining: 100% Polyester.","DB Berdan","Hoodie"
"1573030331-947","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Vero Moda puff short sleeve sweatshirtSGD$37.05","https://www.asos.com/vero-moda/vero-moda-puff-short-sleeve-sweatshirt/prd/13044823?clr=cream&colourWayId=16527535&SearchQuery=&cid=11321","Vero Moda puff short sleeve sweatshirt","SGD$37.05","Cream","Throw on and goHigh neckPuff sleevesFitted trimsRegular fitJust select your usual size","1533722","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Body: 65% Polyester, 35% Cotton.","Vero Moda","Sweatshirt"
"1573030311-940","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Curve sweatshirt in colourblock with flat lock seamsSGD$29.64","https://www.asos.com/asos-curve/asos-design-curve-sweatshirt-in-colourblock-with-flat-lock-seams/prd/13149219?clr=black&colourWayId=16531546&SearchQuery=&cid=11321","ASOS DESIGN Curve sweatshirt in colourblock with flat lock seams","SGD$29.64","Black","Add-to-bag potential: considerable     Crew neckContrast yoke and sleevesExposed seamsRegular fitJust select your usual size","1543272","ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Main: 100% Cotton.","null","ASOS DESIGN"
"1573030950-1191","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN super crop sweat in whiteSGD$25.94","https://www.asos.com/asos-design/asos-design-super-crop-sweat-in-white/prd/13000723?clr=white&colourWayId=16447323&SearchQuery=&cid=11321","ASOS DESIGN super crop sweat in white","SGD$25.94","White","Throw on and goCrew neck    Dropped shoulders    Super-cropped length    Regular fitJust select your usual size","1529941","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Cotton.","ASOS DESIGN","Top"
"1573029172-657","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Calvin Klein Jeans 50th Anniversary monogram logo sweatshirtSGD$157.48","https://www.asos.com/calvin-klein-jeans/calvin-klein-jeans-50th-anniversary-monogram-logo-sweatshirt/prd/13871339?clr=red-white-logo&colourWayId=16572950&SearchQuery=&cid=11321","Calvin Klein Jeans 50th Anniversary monogram logo sweatshirt","SGD$157.48","Red/ white logo","Cosy never looked so goodCK50 anniversary logo    Crew neckRibbed trims Regular fitJust select your usual size","1600472","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Cotton.","Calvin Klein Jeans","Sweatshirt"
"1573021952-478","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Nike rose gold heritage sweatshirtSGD$70.40","https://www.asos.com/nike/nike-rose-gold-heritage-sweatshirt/prd/11645706?clr=rose-gold-sail-blac&colourWayId=16354803&SearchQuery=&cid=11321","Nike rose gold heritage sweatshirt","SGD$70.40","Rose gold/sail/(blac","Your casual vibe, sortedColour-block designCrew neckSmall logo detail to chestFitted trimsCropped lengthRegular fitJust select your usual size","1425765","ABOUT ME
            Soft sweatshirt fabric
Style and comfort - it's a lifestyle

Main: 100% Cotton.","Nike","Sweatshirt"
"1573030536-1025","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Daisy Street Plus relaxed sweatshirt with atlanta printSGD$37.04","https://www.asos.com/daisy-street-plus/daisy-street-plus-relaxed-sweatshirt-with-atlanta-print/prd/10792602?clr=green&colourWayId=15138558&SearchQuery=&cid=11321","Daisy Street Plus relaxed sweatshirt with atlanta print","SGD$37.04","Green","For your daytime thingCrew neck'Atlanta' print to front    Fitted trimsRelaxed fitThink baggy and casual","1361604","ABOUT ME
            Soft-touch sweatshirt fabric A great chill-out buddy
Body: 100% Cotton.","Daisy Street Plus","sweatshirt"
"1573030058-840","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","adidas Originals Essential crew neck sweat in greySGD$70.40","https://www.asos.com/adidas-originals/adidas-originals-essential-crew-neck-sweat-in-grey/prd/11658436?clr=grey-heather&colourWayId=16321233&SearchQuery=&cid=11321","adidas Originals Essential crew neck sweat in grey","SGD$70.40","Grey heather","Throw on and go Crew neck    Raglan sleeves     Embroidered logo     Ribbed trims     Regular fitJust select your usual size","1426815","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Cotton, Rib: 95% Cotton, 5% Elastane.","adidas","Sweatshirt"
"1573030865-1157","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Micha Lounge high neck jumper in wide rib knitSGD$40.76 SGD$59.29","https://www.asos.com/micha-lounge/micha-lounge-high-neck-jumper-in-wide-rib-knit/prd/12000182?clr=cream&colourWayId=16445284&SearchQuery=&cid=11321","Micha Lounge high neck jumper in wide rib knit","SGD$40.76","Cream","Cosy level: considerableMinimal designHigh neck    Dropped shouldersRelaxed fitThink baggy and casual Exclusive to ASOS","1453555","ABOUT ME
            Ribbed knit
Fluffy finish

Body: 69% Acrylic, 28% Polyester, 3% Elastane.","Micha Lounge","Jumper"
"1573025570-558","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Namilia velour cropped hoodie with diamante flames co-ordSGD$203.80","https://www.asos.com/namilia/namilia-velour-cropped-hoodie-with-diamante-flames-co-ord/prd/13177339?clr=pink&colourWayId=16532321&SearchQuery=&cid=11321","Namilia velour cropped hoodie with diamante flames co-ord","SGD$203.80","Pink","Part of a co-ord setJoggers sold separatelyHooded neck    Zip fastening    Pouch pocket    Gem embellishmentRegular fit No surprises, just a classic cut","1545649","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Body: 85% Cotton, 15% Polyester.","Namilia","Hoodie"
"1573030342-951","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS 4505 super crop hoody with logoSGD$25.94 SGD$37.05","https://www.asos.com/asos-4505/asos-4505-super-crop-hoody-with-logo/prd/13122099?clr=multi&colourWayId=16530629&SearchQuery=&cid=11321","ASOS 4505 super crop hoody with logo","SGD$25.94","Multi","Do sweat itPullover styleDrawstring hoodDrop shouldersLong sleevesASOS 4505 logo print to chestSuper-cropped cutRelaxed fitThink baggy and casual","1538306","ABOUT ME
            Soft sweatshirt fabric
Style and comfort – it's a lifestyle

Body: 100% Cotton.","ASOS 4505","Hoodie"
"1573030916-1178","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","ASOS DESIGN Petite ultimate organic cotton sweat in blackSGD$23.16 SGD$29.64","https://www.asos.com/asos-petite/asos-design-petite-ultimate-organic-cotton-sweat-in-black/prd/12452423?clr=black&colourWayId=16452255&SearchQuery=&cid=11321","ASOS DESIGN Petite ultimate organic cotton sweat in black","SGD$23.16","Black","Part of our responsible editCrew neckPlain designRegular fitJust select your usual size","1487546","ABOUT ME
            Soft sweatshirt fabricMade from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 100% Organic Cotton.","ASOS DESIGN","Petite jumper"
"1573030154-879","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Levi's Hoodie With Sports Vintage LogoSGD$92.64","https://www.asos.com/levis/levis-hoodie-with-sports-vintage-logo/prd/8943731?clr=white&colourWayId=15244362&SearchQuery=&cid=11321","Levi's Hoodie With Sports Vintage Logo","SGD$92.64","White","Do sweat itDrawstring hoodRaglan sleevesVintage Levi's logo Pouch pocketRibbed trimsRegular fitTrue to size","1192086","ABOUT ME
            Soft sweatshirt fabricFor all-day cosiness 
Body: 100% Cotton.","Levi's","Hoodie"
"1573024219-531","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Weekday Alisa organic cotton hoodie in dusty pinkSGD$46.32","https://www.asos.com/weekday/weekday-alisa-organic-cotton-hoodie-in-dusty-pink/prd/14103470?clr=medium-pink&colourWayId=16591607&SearchQuery=&cid=11321","Weekday Alisa organic cotton hoodie in dusty pink","SGD$46.32","Medium pink","Part of our responsible edit     Drawstring hoodDropped shoulders    Pouch pocket    Fitted trims    Relaxed fitFor a slouchy silhouette","1617655","ABOUT ME
            Soft sweatshirt fabric
Made from organic cottonGrown with less water and no pesticidesIt's a win-win, improving the environment for both wildlife and cotton farmers
Main: 80% Organic Cotton, 20% Polyester.","Weekday","Hoodie"
"1573030228-908","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","DKNY sport crew neck velour sweatshirt with logoSGD$111.16","https://www.asos.com/dkny/dkny-sport-crew-neck-velour-sweatshirt-with-logo/prd/13389668?clr=white&colourWayId=16540135&SearchQuery=&cid=11321","DKNY sport crew neck velour sweatshirt with logo","SGD$111.16","White","Throw on and go    Crew neck    Dropped shouldersBranded design     Fitted trims     Regular fitJust select your usual size","1562191","ABOUT ME
            Soft, velvet-feel velourBig in the 00s, better now
Body: 98% Cotton, 2% Spandex.","DKNY","Sweatshirt"
"1573030034-831","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","The Couture Club oversized hooded motif sweat top in tanSGD$92.64","https://www.asos.com/the-couture-club/the-couture-club-oversized-hooded-motif-sweat-top-in-tan/prd/13414215?clr=tan&colourWayId=16478550&SearchQuery=&cid=11321","The Couture Club oversized hooded motif sweat top in tan","SGD$92.64","Tan","Throw on and goFixed hoodThe Couture Club logo Pouch pocketLong sleevesFitted cuffs and hem Oversized fitDesigned to look baggy","1564193","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Fabric: 80% Cotton, 20% Polyester.","null","Hoodie"
"1573030112-862","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","The North Face Drew Peak crew neck sweatshirt in blackSGD$96.34 SGD$120.43","https://www.asos.com/the-north-face/the-north-face-drew-peak-crew-neck-sweatshirt-in-black/prd/13064683?clr=black&colourWayId=16453024&SearchQuery=&cid=11321","The North Face Drew Peak crew neck sweatshirt in black","SGD$96.34","Black","Do sweat itCrew neckLarge logo print to chestSmall logo print to back right shoulderRibbed trimsRegular fitA standard cut for a classic shape","1535563","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 100% Nylon.","The North Face","Sweatshirt"
"1573030981-1203","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Puma Essentials grey logo hoodieSGD$55.58","https://www.asos.com/puma/puma-essentials-grey-logo-hoodie/prd/12076196?clr=light-gray-heather&colourWayId=16359918&SearchQuery=&cid=11321","Puma Essentials grey logo hoodie","SGD$55.58","Light gray heather","Throw on and go    Drawstring hood    Over-the-head style Branded design     Pouch pocket     Fitted trims    Regular fitJust select your usual size","1459052","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Main: 66% Cotton, 34% Polyester.","PUMA","Hoodie"
"1573028744-625","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","Fiorucci x Keith Haring logo sweatshirt in navySGD$296.43","https://www.asos.com/fiorucci/fiorucci-x-keith-haring-logo-sweatshirt-in-navy/prd/13021329?clr=navy&colourWayId=16526650&SearchQuery=&cid=11321","Fiorucci x Keith Haring logo sweatshirt in navy","SGD$296.43","Navy","Collaboration with Keith HaringCrew neckDropped shouldersPrinted designRibbed trimsRegular fitJust select your usual size","1531647","ABOUT ME
            Soft sweatshirt fabric
Style and comfort - it's a lifestyle

Body: 100% Cotton.","null","Sweatshirt"
"1573030976-1201","https://www.asos.com/women/hoodies-sweatshirts/cat/?cid=11321&nlid=ww|clothing|shop+by+product","COLLUSION Unisex hoodie with drawcord detail and print in blackSGD$37.05","https://www.asos.com/collusion/collusion-unisex-hoodie-with-drawcord-detail-and-print-in-black/prd/13205881?clr=black&colourWayId=16475818&SearchQuery=&cid=11321","COLLUSION Unisex hoodie with drawcord detail and print in black","SGD$37.05","Black","Part of our responsible editFixed hood Hoop detailing with drawstring tabsOver-the-head stylePouch pocketOversized fitDesigned to look baggyUnisex style","1547948","ABOUT ME
            Main: 57% Polyester, 43% Cotton, Trim: 51% Cotton, 48% Polyester, 1% Elastane.","COLLUSION","Hoodie"
