,url,brand,title,price,description,colour,material
1114,https://www.zalora.sg/adidas-adidas-originals-tights-black-1221601.html,adidas,Adidas Originals Tights,S$ 61.00,"- adidas originals
- Best for lifestyle
- adidas three stripes sides detail leggings
- High rise
- Skinny fit
- Elasticated waistband fastening
- Nylon blend
- Model wears a size 36 and is 175cm tall",Black,Nylon blend
1115,https://www.zalora.sg/gap-half-zip-jogger-pants-grey-1165069.html,GAP,Half Zip Jogger Pants,S$ 61.90,"- Striped hem drawstring brand logo pants
- High rise
- Regular fit
- Drawstring and elasticated waistband fastening
- Cotton blend
- Model wears an S and is 176cm tall",Grey,"60% Cotton, 40% Polyester"
1116,https://www.zalora.sg/esprit-woven-cropped-pants-green-1160621.html,ESPRIT,Woven Cropped Pants,S$ 89.95,"- Solid shade paperbag waist cropped pants
- Sizing runs one size larger
- High rise
- Regular fit
- Elasticated waistband with drawcord fastening
- Two side pockets
- Cotton blend",Olive,"97% Cotton,3% Elastane"
1117,https://www.zalora.sg/warehouse-int-paisley-culotte-multi-1170613.html,WAREHOUSE,Int Paisley Culotte,S$ 89.00,"- Wide-legged pants with allover print
- High waist
- Regular fit
- Side zip fastening
- 2 pockets
- Viscose",Multi,100% Viscose
1118,https://www.zalora.sg/something-borrowed-high-waist-wide-leg-pants-multi-1118412.html,Something Borrowed,High Waist Wide Leg Pants,S$ 39.90,"- Wide-legged pants with allover print
- High waist
- Regular fit
- Front zip up fastening
- 2 pockets
- Polyester",Multi,100% Polyester
1119,https://www.zalora.sg/warehouse-peg-trouser-brown-1206566.html,WAREHOUSE,PEG TROUSER,S$ 89.00,"- Solid toned trousers
- Mid rise
- Regular fit
- Front zip with hook fastening
- 2 pockets
- Polyester
- Model wears a UK 8 and is 174cm tall",Tan,MAIN: 100% Polyester
1120,https://www.zalora.sg/zalora-basics-basic-relax-tie-pants-grey-1066304.html,ZALORA BASICS,Basic Relax Tie Pants,S$ 24.90,"- Ribbed wide legged pants
- Mid rise
- Relaxed fit
- Elasticised waist
- Polyblend
- Model wears an S and is 174cm tall",Slate Grey,60% Polyester 30% Rayon 10% Spandex Knit
1121,https://www.zalora.sg/supre-robyn-pin-tuck-sweat-pants-grey-1068525.html,Supre,Robyn Pin Tuck Sweat Pants,S$ 35.00,"- Melange hued pintuck detail sweat pants
- High rise
- Regular fit
- Elasticated waistband with drawstring fastening
- Two side pockets
- Cotton blend
- Model wears an S and is 174cm tall",Grey Marle,"60% Cotton, 40% Polyester"
1122,https://www.zalora.sg/topshop-camel-belt-utility-peg-trousers-brown-1218262.html,TOPSHOP,Camel Belt Utility Peg Trousers,S$ 109.00,"- Utility pants with contrast stitch
- Medium rise
- Regular fit
- Hook & zip fastening
- Buckle-belted waist
- 2 side pockets
- Belt loops
- Cotton blend",Camel,"99% Cotton, 1% Elastane"
1123,https://www.zalora.sg/under-armour-favorite-tapered-slouch-grey-877774.html,Under Armour,Favorite Tapered Slouch,S$ 79.00,"- Printed waistband slouch pants
- Mid rise
- Relaxed fit
- Elasticised waistband
- 4-way stretch construction
- Anti-odor technology
- Cotton blend
- Model wears an S and is 178cm tall",Steel Light Heather/Tonal,"58% Cotton, 32% Polyester, 10% Elastane"
1124,https://www.zalora.sg/topshop-navy-regular-cigarette-trousers-navy-1206542.html,TOPSHOP,Navy Regular Cigarette Trousers,S$ 49.90,"- Solid tone pleated front cigarette pants
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- 2 side pockets
- 1 faux back pocket
- Polyblend
- Model wears a UK 8 and is 174cm tall",NAVY BLUE,"76% Polyester, 17% Viscose, 7% Elastane"
1125,https://www.zalora.sg/na-kd-wide-leg-satin-trousers-black-1182315.html,NA-KD,Wide Leg Satin Trousers,S$ 90.90,"- Solid tone wide legged pants
- High waist
- Regular fit
- Elasticised waistband
- 2 pockets
- Polyblend",Deep Black,"97% Polyester, 3% Elastane"
1126,https://www.zalora.sg/supre-alexa-jogger-pants-black-1148835.html,Supre,Alexa Jogger Pants,S$ 40.00,"- Casual pants with elastic cuffs
- Mid rise
- Regular fit
- Drawstring fastening
- Elasticised waistband
- 2 pockets
- Cotton blend
- Model wears a size AUS 8 and is 176cm tall",Black,"98% Cotton, 2% Elastane"
1127,https://www.zalora.sg/under-armour-ua-hg-armour-legging-edgelit-black-1096860.html,Under Armour,UA HG Armour Legging Edgelit,S$ 79.00,"- Best for training
- Locked-in UA Compression fit
- Anti-odor technology
- Solid tone leggings with contrasting piping
- Mid rise
- Skinny fit
- Elasticised waistband
- Polyester blend
- Model wears an S and is 176cm tall",Black/White/Metallic Silver,"87% Polyester, 13% Elastane"
1128,https://www.zalora.sg/river-island-ri-tape-side-leggings-black-1245569.html,River Island,RI Tape Side Leggings,S$ 36.90,"- Side tape leggings
- Mid rise
- Unlined
- Slim fit
- Elasticised waistband
- Polyblend
- Model wears a UK 8 and is 173cm tall",Black,"71% Polyester, 24% Viscose, 5% Elastane"
1129,https://www.zalora.sg/mango-decorative-seam-leggings-brown-1260916.html,Mango,Decorative Seam Leggings,S$ 45.90,"- Solid toned plain leggings
- Sizing runs one size larger
- Mid rise
- Skinny fit
- Elasticised waistband
- Polyblend",Medium Brown,"90% Polyester, 10% Elastane"
1130,https://www.zalora.sg/dorothy-perkins-soft-floral-ankle-grazer-multi-1106122.html,Dorothy Perkins,Soft Floral Ankle Grazer,S$ 59.90,"- Floral-print cropped pants
- Unlined
- High rise
- Skinny fit
- Front zip and hook closure
- Cotton blend
- Model wears a UK 6 and is 177cm tall",Multi Bright,[]
1131,https://www.zalora.sg/cotton-on-luna-button-culottes-brown-1212297.html,Cotton On,Luna Button Culottes,S$ 39.99,"- Solid tone wide-legged pants
- High rise
- Relaxed fit
- Button and zip fastening
- 2 pocket design
- Viscose blend
- Model wears a size AUS 8 and is 177cm tall",Nomad,"64% Viscose, 28% Linen, 8% Cotton"
1132,https://www.zalora.sg/na-kd-contrast-piping-suit-pants-black-1070347.html,NA-KD,Contrast Piping Suit Pants,S$ 94.90,"- Contrast piping pants
- Mid rise
- Unlined
- Regular fit
- Side zip fastening
- Polyester
- Model wears a size 34 and is 174cm tall",Black,[]
1133,https://www.zalora.sg/compania-fantastica-floral-paperbag-trousers-multi-1256996.html,Compania Fantastica,Floral Paperbag Trousers,S$ 73.90,"- Floral print paperbag trousers
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Polyblend",Floral,95% Polyester 5% Elastan
1134,https://www.zalora.sg/topshop-elastic-leggings-black-1255359.html,TOPSHOP,Elastic Leggings,S$ 29.90,"- Monochrome leggings with brand print
- Medium rise
- Slim fit
- Elasticized waistband
- Viscose blend
- Model wears a UK 8 and is 173cm tall",Black,"95% Viscose, 5% Elastane"
1135,https://www.zalora.sg/esprit-pants-woven-cropped-grey-1092822.html,ESPRIT,Pants Woven Cropped,S$ 69.95,"- Solid tone casual slim crop pants
- Sizing runs one size larger
- High rise
- Slim fit
- Button and zip fastening
- 5 pocket design
- Cotton blend
- Model wears a size W3622 and is 174cm tall",Pink,"96% COTTON,4% ELASTANE,"
1136,https://www.zalora.sg/yg-fitness-high-elastic-soft-printed-yoga-fitness-tights-black-white-1145418.html,YG Fitness,High-Elastic Soft Printed Yoga Fitness Tights,S$ 199.50,"Body sculpting, 360-degree perfect body, perfect curve.

Suitable for: Leisure / Yoga / Running / Fitness / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Elastic waistband design
- Super elastic, stretchable 4-8 cm
- Four-needle six-line exquisite craft","black,white",Nylon
1137,https://www.zalora.sg/jacqueline-de-yong-amber-high-paperwaist-linen-pants-beige-1263114.html,JACQUELINE DE YONG,Amber High Paperwaist Linen Pants,S$ 49.00,"- Paperbag waist straight leg pants with pleated details
- High rise
- Regular fit
- Front zip and hook fastening
- Two side pockets
- Linen blend
- Model wears a size 36 and is 173cm tall",Sandshell/,[]
1138,https://www.zalora.sg/under-armour-armour-fly-fast-printed-tights-black-997989.html,Under Armour,Armour Fly Fast Printed Tights,S$ 99.00,"- Monochrome running tights with geometric print
- Super-light HeatGear� fabric delivers superior coverage
- Material wicks sweat & dries really fast
- Medium rise
- Slim fit
- Elasticized waistband
- Self-tie waist closure
- Side zipped pocket
- Zipped hem
- Polyester blend
- Model wears an S and is 173cm tall",Black/Neon Coral/Reflective,[]
1139,https://www.zalora.sg/l-urv-freestyle-logo-pants-red-1093056.html,L'urv,Freestyle Logo Pants,S$ 104.90,"- Side striped pants
- Mid rise
- Slim fit
- Elasticised waistband
- 3 pockets
- Nylon blend
- Model wears an S and is180cm< tall",Red,Blend
1140,https://www.zalora.sg/lubna-front-twist-top-co-ord-brown-1207140.html,Lubna,Front Twist Top Co-ord,S$ 49.90,"Top
- Solid tone long sleeve wrap top
- Unlined
- Surplice neckline
- Regular fit
- Slip on
- Polyester

Bottom
- Solid tone wide legged pants
- Unlined
- Mid rise
- Regular fit
- Elastic waistband
- Polyester",Brown,100% Polyester
1141,https://www.zalora.sg/dorothy-perkins-pink-check-ankle-grazers-multi-1213810.html,Dorothy Perkins,Pink Check Ankle Grazers,S$ 59.90,"- Cigarette pants with check print
- Medium rise
- Tapered fit
- Hook & zip fastening
- 2 side pockets
- Ankle length
- Belt loops
- Polyester blend
- Model wears a UK 8 and is 173cm tall",Multi Bright,"66% Polyester, 33% Viscose, 1% Elastane"
1142,https://www.zalora.sg/ivy-park-logo-unisex-slim-leg-joggers-grey-1051467.html,Ivy Park,Logo Unisex Slim Leg Joggers,S$ 88.90,"- Shadow brand print joggers
- Mid rise
- Slim fit
- Elasticised waist
- 2 pockets
- Cotton blend
- Model wears an S and is 180cm tall",Light Grey Marl,[]
1143,https://www.zalora.sg/calvin-klein-full-length-tight-calvin-klein-performance-black-1220325.html,Calvin Klein,Full Length Tight - Calvin Klein Performance,S$ 159.00,"- Brand print waistband leggings
- Mid rise
- Unlined
- Slim fit
- Elasticised waistband
- Moisture wicking fabric
- Provides ultimate comfort by stretching as you move
- Polyblend
- Model wears an S and is 176cm tall",CK Black,"79% Polyester, 21% Elastane"
1144,https://www.zalora.sg/zalora-basics-basic-drawstring-waist-tie-trousers-multi-1081361.html,ZALORA BASICS,Basic Drawstring Waist Tie Trousers,S$ 29.90,"- Stripe print wide legged pants with drawstring
- Unlined
- High rise
- Relaxed fit
- Elastic waistband
- Drawstring fastening
- Side pockets
- Cotton blend",Blue With White Stripes,50% Cotton 50% Polyester
1145,https://www.zalora.sg/esprit-knitted-regular-pants-black-1237686.html,ESPRIT,Knitted Regular Pants,S$ 59.95,"- Solid tone slim fit pants
- Sizing runs one size larger
- Mid waist
- Slim fit
- Elasticised waistband
- Viscose blend",Black,"64% Viscose, 31% Polyamide, 5% Elastane"
1146,https://www.zalora.sg/compania-fantastica-printed-hearts-leggings-multi-1256955.html,Compania Fantastica,Printed Hearts Leggings,S$ 52.90,"- Multi-tone graphic print leggings
- High rise
- Skinny fit
- Elasticated waistband
- Polyblend",Print,95% Polyester 5% Elastane
1147,https://www.zalora.sg/compania-fantastica-printed-paisley-leggings-green-multi-1256953.html,Compania Fantastica,Printed Paisley Leggings,S$ 52.90,"- Multi-tone graphic print leggings
- High rise
- Skinny fit
- Elasticated waistband
- Polyblend",Print,95% Polyester 5% Elastane
1148,https://www.zalora.sg/only-super-star-pu-leggings-black-1248449.html,ONLY,Super-Star PU Leggings,S$ 49.00,"- Monochrome faux leather leggings
- High rise
- Skinny fit
- Elasticated waistband
- Polyblend
- Model wears a size 25R and is 175cm tall",Black,"95% Polyester- Polyurethane coated, 5% Elastane"
1149,https://www.zalora.sg/superdry-core-cross-7-8-leggings-black-1127501.html,Superdry,Core Cross 7/8 Leggings,S$ 79.00,"- All over logo print active leggings
- Moisture wicking
- Breathable tech fabric
- Ergonomic airflow
- Super quick dry fabric
- Slim fit
- Elasticated waistband
- Polyblend
- Model wears a UK 8 and is 176cm tall",Mono Diagonal Logo,"83% Polyester, 17% Elastane"
1150,https://www.zalora.sg/wallis-petite-black-trousers-black-1264056.html,Wallis,Petite Black Trousers,S$ 83.00,"- Solid tone textured panel pants
- Sizing runs one size larger
- High rise
- Regular fit
- Button and zip fastening
- Viscose blend
- Model wears a UK 8 and is 173 c tall",Black,"Elastane 4%, Nylon 28%, Viscose 68%"
1151,https://www.zalora.sg/dorothy-perkins-check-elastic-back-peg-trouser-multi-1203879.html,Dorothy Perkins,Check Elastic Back Peg Trouser,S$ 69.90,"- Check print pleated front peg trousers
- Unlined
- High rise
- Peg fit
- Front zip and button closure
- 2 side pockets
- Polyblend
- Model wears a UK 8 and is 178cm tall",MULTI BRIGHT,"82% Polyester, 17% Viscose, 1% Elastane"
1152,https://www.zalora.sg/mango-embroidered-cotton-trousers-black-1267263.html,Mango,Embroidered Cotton Trousers,S$ 59.90,"- Wide-legged crop pants with embroidered detail
- Sizing runs one size larger
- High rise
- Relaxed fit
- Elastic waistband
- 2 side pockets
- Cotton blend
- Model wears an S and is 173cm tall",Black,"88% Cotton, 12% Linen"
1153,https://www.zalora.sg/dorothy-perkins-nina-ankle-grazer-multi-1287517.html,Dorothy Perkins,Nina Ankle Grazer,S$ 59.90,"- Houndstooth print pleated ankle pants
- Unlined
- High rise
- Regular fit
- Front zip and hook closure
- 2 side pockets
- Faux back pockets
- Polyester
- Model wears a UK 8 and is 173cm tall",MULTI BRIGHT,100% Polyester
1154,https://www.zalora.sg/adidas-adidas-performance-bt-7-8-par-tights-black-1221917.html,adidas,Adidas Performance Bt 7/8 Par Tights,S$ 95.00,"- adidas performance
- Best for performance
- Multi toned printed tights
- Mid rise
- Skinny fit
- Elasticised waistband
- Recycled polyblend
- Model wears an S and is 172cm tall",Black,"85% Recycled Polyester, 15% Elastane"
1155,https://www.zalora.sg/zalia-tapered-cargo-pants-navy-1173589.html,Zalia,Tapered Cargo Pants,S$ 32.90,"- Solid tone straight leg trousers with tortoiseshell belt
- High rise
- Relaxed fit
- Zip and button fastening
- 2 side pockets
- 2 buttoned patch pockets
- Cotton",Navy,100% Cotton
1156,https://www.zalora.sg/running-bare-ab-waisted-fight-club-tight-with-gusset-multi-1109376.html,Running Bare,Ab Waisted Fight Club Tight With Gusset,S$ 123.90,"- All over floral print leggings
- Unlined
- High rise
- Skinny fit
- Elastic waistband
- Hidden waistband pocket
- Nylon blend
- Model wears a size AUS 8 and is 174cm tall",Stefania,[]
1157,https://www.zalora.sg/forcast-hadley-stretch-check-pants-grey-1183250.html,FORCAST,Hadley Stretch Check Pants,S$ 79.99,"- All over check print skinny pants
- Unlined
- High rise
- Skinny fit
- Front zip and hook closure
- 2 side pockets
- 2 faux back pockets
- Polyblend
- Model wears a size AUS 8 and is 172cm tall",Grey,"51% Polyester, 36% Rayon, 10% Nylon, 3% Spandex"
1158,https://www.zalora.sg/quiz-white-navy-stripes-culotte-trousers-with-pockets-white-1153509.html,Quiz,White Navy Stripes Culotte Trousers With Pockets,S$ 42.90,"- Stripe toned culottes with waist tie sash
- Mid rise
- Relaxed fit
- Elasticised waistband
- 2 pockets
- Polyblend
- Model wears a UK 8 and is 175cm tall",White,"95% Polyester, 5% Elastane"
1159,https://www.zalora.sg/compania-fantastica-printed-dogs-leggings-multi-1256957.html,Compania Fantastica,Printed Dogs Leggings,S$ 52.90,"- Multi-tone graphic print leggings
- High rise
- Skinny fit
- Elasticated waistband
- Polyblend",Print,95% Polyester 5% Elastane
1160,https://www.zalora.sg/a-in-girls-elasticated-waist-trousers-grey-1269350.html,A-IN GIRLS,Elasticated Waist Trousers,S$ 190.00,"The Latest Korean Fashion Hot Selection
- Easy To Match
- Hot & New
- Temperamental Lady
- The Product Is Manufactured Differently Depending On The Supplier",grey,"83% Polyester Fiber, 13.5% Viscose, 3.5% Spandex"
1161,https://www.zalora.sg/zalora-elastic-pants-with-contrast-side-panel-grey-white-1086079.html,ZALORA,Elastic Pants With Contrast Side Panel,S$ 39.90,"- Checkered print contrast side cropped pants
- Mid rise
- Unlined
- Regular fit
- Elasticised waistband
- 2 front side pockets
- Polyester",Dark Grey/White,100% Polyester
1162,https://www.zalora.sg/mango-straight-cotton-trousers-white-1185272.html,Mango,Straight Cotton Trousers,S$ 55.90,"- Solid-colored cigarette pants
- Sizing runs one size larger
- Medium rise
- Regular fit
- Button & zip fastening
- 4-pocket style
- Side hem splits
- Cotton blend",White,"54% Cotton, 43% Polyamide, 3% Elastane"
1163,https://www.zalora.sg/under-armour-project-rock-hg-armour-mesh-ankle-crop-tights-black-1096926.html,Under Armour,Project Rock HG Armour Mesh Ankle Crop Tights,S$ 89.00,"- Best for training
- Paneled tights with side brand print
- HeatGear® fabric delivers superior coverage
- Strategic mesh panels for extra breathability
- Medium rise
- Skinny fit
- Elasticized waistband
- Cropped legs
- Polyester blend
- Model wears an S and is 174cm tall",Black/Metallic Silver,"87% Polyester, 13% Elastane"
1164,https://www.zalora.sg/lndr-summer-ultra-form-laser-pattern-5-8-leggings-grey-1066819.html,LNDR,Summer Ultra-Form Laser Pattern 5/8 Leggings,S$ 183.90,"- Seam detail perforated panel crop leggings
- High rise
- Unlined
- Slim fit
- Elasticised waistband
- Nylon blend
- Model wears an S and is180cm< tall",Light Grey Marl,"67% Nylon, 22% Polyester, 11% Elastane"
1165,https://www.zalora.sg/glamorous-retro-flared-trousers-red-1236227.html,Glamorous,Retro Flared Trousers,S$ 73.90,"- Retro graphic embroidered cropped pants
- High rise
- Regular fit
- Lined
- Zip fastening
- Polyester
- Model wears an S and is 175cm tall",RED TILE BROCADE,100% Polyester
1166,https://www.zalora.sg/dorothy-perkins-black-luxe-cargo-tie-trouser-black-1244762.html,Dorothy Perkins,Black Luxe Cargo Tie Trouser,S$ 69.90,"- Solid tone textured waist tie trousers
- Mid rise
- Unlined
- Regular fit
- Hook, button and zip with waist tie fastening
- 2 front side pockets
- Polyester
- Model wears a UK 8 and is 172cm tall",BLACK,[]
1167,https://www.zalora.sg/new-balance-nb-athletics-classic-leggings-black-1107767.html,New Balance,NB Athletics Classic Leggings,S$ 59.00,"- Colourblock lifestyle leggings
- Mid rise
- Slim fit
- Elasticised waist
- Power mesh waistband
- Cotton blend
- Model wears an S and is 175cm tall",Black/White/Pink,57% Cotton 34% Polyester 9% Elastane
1168,https://www.zalora.sg/viviesta-sport-professional-compression-high-rise-tights-capris-black-1179874.html,VIVIESTA SPORT,Professional Compression High Rise Tights Capris,S$ 75.00,"The sports tights with nylon performance fabric with 4-way stretch. Elastic waist and cuffs. Smooth seams for total comfort during workout.
- Stretch fabric allow ease of movement
- Moisture-wicking super soft material for airflow and comfort
- Mid to high rise shaping design for core coverage and stability",Black,"82% Nylon, 10% Polyester, 8% Spandex"
1169,https://www.zalora.sg/running-bare-ab-waisted-wild-west-7-8-tight-blue-1086837.html,Running Bare,Ab Waisted Wild West 7/8 Tight,S$ 125.90,"- Solid-colour tight fit exercise pants
- Mid rise
- Slim fit
- Elasticised fabric
- Nylon blend
- Model wears a size AUS 8 and is 180cm tall",Double Denim,[]
1170,https://www.zalora.sg/violeta-by-mango-plus-size-print-super-slim-fit-trousers-red-1241850.html,Violeta by MANGO,Plus Size Print Super Slim Fit Trousers,S$ 99.90,"- Checked print slim pants
- Mid rise
- Slim fit
- Front zip and hook fastening
- Two side pockets
- Polyblend",Dark Red,"62% Polyester, 33% Viscose, 5% Elastane"
1171,https://www.zalora.sg/mango-straight-long-pants-brown-1298321.html,Mango,Straight Long Pants,S$ 39.90,"- Solid tone straight leg long pants
- Mid waist
- Regular fit
- 2 side pockets
- 2 back welt pockets
- Hook and bar waist fastening
- Fly zipper fastening
- 2 side pockets
- Viscose blend",Brown,"76% Viscose, 21% Polyamide, 3% Elastane"
1172,https://www.zalora.sg/french-connection-camanna-suiting-tailored-trousers-navy-1171348.html,French Connection,Camanna Suiting Tailored Trousers,S$ 166.90,"- Solid toned trousers
- Mid rise
- Regular fit
- Front zip with hook fastening
- 4 pockets
- Wool blend
- Model wears a UK 8 and is 176cm tall",Utility Blue,Wool blend
1173,https://www.zalora.sg/superdry-track-and-field-lite-joggers-blue-1278158.html,Superdry,Track And Field Lite Joggers,S$ 99.00,"- Brand print jogger pants
- Mid rise
- Regular fit
- Elasticated waistband with drawstring fastening
- 2 side pockets
- Cotton
- Model wears a UK 8 and is 174cm tall",Blue Fade,100% Cotton
1174,https://www.zalora.sg/vero-moda-emma-high-rise-wide-corduroy-pants-red-1262852.html,Vero Moda,Emma High Rise Wide Corduroy Pants,S$ 79.00,"- Solid tone corduroy ribbed wide-legged pants
- High rise
- Relaxed fit
- Hook and zip fastening
- 2 pocket design
- Cotton
- Model wears a size 25S and is 175cm tall",Madder,100% Cotton
1175,https://www.zalora.sg/dorothy-perkins-petite-pale-pink-naples-ankle-grazer-pink-1078830.html,Dorothy Perkins,Petite Pale Pink Naples Ankle Grazer,S$ 49.90,"- Pastel shade straight leg ankle grazer pants
- Mid rise
- Regular fit
- Front zip and hook fastening
- Two side pockets
- Polyblend
- Model wears a UK 8 and is 177cm tall",Pink,"73% Polyester, 19% Viscose, 8% Elastane"
1176,https://www.zalora.sg/pomelo-striped-pleated-pants-light-blue-blue-1183616.html,Pomelo,Striped Pleated Pants - Light Blue,S$ 34.00,"- Cotton
- High-waisted fit
- Features pleated details
The Model has height: 173 cm and Bust / Waist / Hips: 31-24-34 cm.
She is wearing a size S.
This item is in Pomelo measurement, please refer to the sizing details to find your size.",Light Blue,100% Cotton
1177,https://www.zalora.sg/glamorous-wide-leg-high-waist-pants-red-1277923.html,Glamorous,Wide Leg High Waist Pants,S$ 85.90,"- Solid tone wide leg trousers
- High rise
- Regular fit
- Zip closure with hook and bar fastening
- 2 side pockets
- 2 rear patch pockets
- Cotton
- Model wears an S and is 173cm tall",Rust Red,100% Cotton
1178,https://www.zalora.sg/running-bare-ab-waisted-what-wots-full-length-tights-black-1109383.html,Running Bare,Ab Waisted What Wots Full Length Tights,S$ 123.90,"- Solid-tone leggings with brand detail
- Unlined
- High rise
- Skinny fit
- Elastic waistband
- Hidden waistband pocket
- Nylon blend
- Model wears a size AUS 8 and is 174cm tall",Black/French Kiss,Blend
1179,https://www.zalora.sg/willa-spring-pintuck-pants-black-1178504.html,Willa,Spring Pintuck Pants,S$ 92.90,"- Solid tone tailored plain pants
- High rise
- Regular fit
- Side zip fastening
- Polyester blend
- Model wears a size AUS 8 and is 173cm tall",Black,100% Polyblend
1180,https://www.zalora.sg/yg-fitness-quick-drying-running-fitness-yoga-dance-tights-black-1142730.html,YG Fitness,Quick-Drying Running Fitness Yoga Dance Tights,S$ 156.45,"Body sculpting, 360-degree perfect body, perfect curve.
Suitable for: Leisure / Yoga / Running / Fitness / Dance / Outdoor Sports
- Comfortable fabric, breathable and quick-drying
- Elastic waistband
- Sexy mesh Stitching",black,Polyester Fiber + Spandex
1181,https://www.zalora.sg/desigual-pant-georgina-black-1125354.html,Desigual,Pant Georgina,S$ 189.00,"- Floral printed pants
- Mid rise
- Regular fit
- Elasticised waistband
- 2 pockets
- Viscose
- Model wears an S and is 176cm tall",Antracita,100% Viscose
1182,https://www.zalora.sg/dorothy-perkins-regular-grey-d-ring-trouser-grey-1112458.html,Dorothy Perkins,Regular Grey D-Ring Trouser,S$ 53.90,"- Solid-tone pleated crop pants
- Unlined
- High rise
- Regular fit
- Front zip and button closure
- 2 side pockets
- 1 faux back pocket
- Polyblend
- Model wears a UK 8 and is 181cm tall",Grey,"78% Polyester, 16% Viscose, 6% Elastane"
1183,https://www.zalora.sg/mango-printed-trousers-blue-navy-1191550.html,Mango,Printed Trousers,S$ 55.90,"- Tropical print crop trousers
- Sizing runs one size larger
- Mid rise
- Unlined
- Skinny fit
- Hook, button and zip fastening
- 2 front side pockets
- Cotton blend",Navy,"74% Cotton, 23% Polyamide, 3% Elastane"
1184,https://www.zalora.sg/salient-label-rosenburg-straight-leg-wide-cuff-long-pants-graphite-black-black-985477.html,SALIENT LABEL,Rosenburg Straight-leg Wide Cuff Long Pants - Graphite Black,S$ 75.00,"Oversized fitting. Big cuff hemline. Front tucks. Side functional pockets.
- Available in 6 sizes. Size runs true.
- Comes in Graphite Black and Dark Slate Grey (Green shade)
- Model is 180cm tall, pants best fit heights 155cm - 170cm

There may be a slight colour discrepancy between your PC screen and the actual product. Kindly allow 1-2cm measurement discrepancy.
Fabrication Main: 90% Nylon and 10% Spandex",Black,90% Nylon and 10% Spandex
1185,https://www.zalora.sg/esprit-belt-cropped-trousers-blue-navy-1269773.html,ESPRIT,Belt Cropped Trousers,S$ 99.95,"- Solid shade cropped pants
- Sizing runs one size larger
- Medium rise
- Regular fit
- Hook & zip fastening
- Belted waist
- 2 side pockets
- Cropped hem
- Belt loops
- Cotton blend
- Model wears a size 36 and is 173cm tall",Navy,"97% Cotton, 3% Elastane"
1186,https://www.zalora.sg/cotton-on-body-waffle-seamfree-7-black-1211647.html,Cotton On Body,Waffle Seamfree 7,S$ 39.99,"- Tie dye detail tights
- High rise
- Slim fit
- Elasticised waist
- Wide Stretch fabric waistband doubled over
- Moisture wicking fabric treatment keeps you cool and dry
- Polyamide blend",Black Tie Dye,"92% Polyamide, 8% Elastane"
1187,https://www.zalora.sg/dorothy-perkins-navy-leopard-joggers-navy-1138021.html,Dorothy Perkins,Navy Leopard Joggers,S$ 59.90,"- Jogger pants with animal print
- Medium rise
- Regular fit
- Elasticized waistband
- Self-tie waist closure
- Visocse blend
- Model wears a UK 8 and is 174cm tall",Navy Blue,"97% Viscose, 3% Elastane"
1188,https://www.zalora.sg/closet-side-split-cropped-trousers-black-1116778.html,CLOSET,Side Split Cropped Trousers,S$ 159.90,"- Jungle print cropped wide leg pants with side slits
- High rise
- Relaxed fit
- Front zip and hook fastening
- Two side pockets
- Viscose
- Model wears a UK 8 and is 173cm tall",Black,100% Viscose
1189,https://www.zalora.sg/banana-republic-high-rise-wide-leg-crop-pants-white-1098964.html,Banana Republic,High Rise Wide Leg Crop Pants,S$ 123.90,"- Solid shade cropped wide leg pants
- High rise
- Relaxed fit
- Front zip and hook fastening
- Two side pockets
- Two back pockets
- Linen blend
- Model wears a size 0 SHORT and is 178cm tall",White,"55% Linen, 42% Cotton, 3% Elastane"
1190,https://www.zalora.sg/eyescream-sash-tie-wide-pants-pink-1189301.html,Eyescream,Sash Tie Wide Pants,S$ 39.90,"- Wide legged pants with waist sash
- High rise
- Regular fit
- Waist tie fastening
- Polyblend",Pink,Polyblend
1191,https://www.zalora.sg/topshop-idol-skinny-biker-pu-trousers-white-1294865.html,TOPSHOP,Idol Skinny Biker Pu Trousers,S$ 89.90,"- Solid tone faux leather skinny pants with zipper detail
- Mid rise
- Skinny fit
- Front zip closure
- 2 zipper pockets
- Polyurethane",CREAM,100% Polyurethane
1192,https://www.zalora.sg/bwldr-joey-pants-green-1178487.html,BWLDR,Joey Pants,S$ 92.90,"- Solid toned trousers with waist tie sash
- Mid rise
- Regular fit
- Zip fastening
- 2 pockets
- Polyblend
- Model wears an S and is 175cm tall",Khaki,Polyblend
1193,https://www.zalora.sg/river-island-check-flare-trousers-multi-navy-1249951.html,River Island,Check Flare Trousers,S$ 72.90,"- Checkered print flare hem trousers
- High rise
- Unlined
- Regular fit
- Button and zip fastening
- 2 side pockets
- Polyblend
- Model wears a UK 8 and is 173cm tall",Navy Multi,"65% Polyester, 33% Viscose, 2% Elastane"
1194,https://www.zalora.sg/calvin-klein-woven-pants-with-cut-lines-calvin-klein-performance-black-1204235.html,Calvin Klein,Woven Pants With Cut Lines - Calvin Klein Performance,S$ 219.00,"- Monochrome woven water-repelling sweat pants
- Mid rise
- Slim fit
- Front zip and button fastening
- Two side zip pockets
- Nylon blend
- Model wears an S and is 175cm tall",Black,"63% Nylon, 26% Polyester, 11% Elastane"
