web-scraper-order,web-scraper-start-url,link,link-href,name,price,colour,description,product code,about me,brand,category
"1572772622-2228","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Puma soft sport drapey trousers in blackSGD$59.29 SGD$74.11","https://www.asos.com/puma/puma-soft-sport-drapey-trousers-in-black/prd/11682634?clr=puma-black-heather&colourWayId=16360426&SearchQuery=&cid=26091","Puma soft sport drapey trousers in black","SGD$59.29","Puma black heather","Activewear, but make it fashionStretch waistband    Side pocketsDrop crotch Draped design     Fitted cuffs    Regular fitJust select your usual size","1428211","ABOUT ME
            Go-with-everything jerseyIt's a soft all-rounder
Body: 91% Polyester, 9% Elastane.","PUMA","Sweatpants"
"1572771371-1779","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","The North Face Osito jacket in yellowSGD$157.48","https://www.asos.com/the-north-face/the-north-face-osito-jacket-in-yellow/prd/13071980?clr=yellow&colourWayId=16466468&SearchQuery=&cid=26091","The North Face Osito jacket in yellow","SGD$157.48","Yellow","Feel the benefit Funnel neckZip fasteningSmall logoZip pocketsStretch cuffsRegular fitJust select your usual size","1536246","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 100% Polyester.","The North Face","Jacket"
"1572772138-2050","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Football dry academy top in whiteSGD$31.50","https://www.asos.com/nike-training/nike-football-dry-academy-top-in-white/prd/12459524?clr=white&colourWayId=16391487&SearchQuery=&cid=26091","Nike Football dry academy top in white","SGD$31.50","White","Activewear, but make it fashionCrew neckNike Swoosh logoRaglan sleevesRegular fitJust select your usual size","1487267","ABOUT ME
            Lightweight jerseyThe kind that doesn't stretch 
Body: 100% Polyester.","Nike","T-shirt"
"1572773267-2428","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Pro Training capri legging in blackSGD$55.58","https://www.asos.com/nike-training/nike-pro-training-capri-legging-in-black/prd/12456872?clr=black&colourWayId=16389251&SearchQuery=&cid=26091","Nike Pro Training capri legging in black","SGD$55.58","Black","Working out just got techyHigh riseBranded stretch waistbandNike Swoosh logoCropped lengthBodycon fitA tight cut to the body","1487808","ABOUT ME
            Smooth stretch fabricUses Nike Dri-FIT technologyMoves sweat away from the skin, then draws it out of the fabric to help speed up evaporationKeeping you cool and dry in the process

Body: 83% Polyester, 17% Elastane, Gusset Liner: 100% Polyester, Insert: 81% Polyester, 19% Elastane.","Nike","Leggings"
"1572771984-2001","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Reebok Training crop t-shirt in greenSGD$40.76","https://www.asos.com/reebok/reebok-training-crop-t-shirt-in-green/prd/11680204?clr=green&colourWayId=16320994&SearchQuery=&cid=26091","Reebok Training crop t-shirt in green","SGD$40.76","Green","Add-to-bag potential: considerableCrew neckDropped shouldersContrast stripesBranded detailCropped cutRegular fitJust select your usual size","1428611","ABOUT ME
            Soft jerseyThe official term for 'T-shirt fabric'
Body: 100% Cotton.","Reebok","Top"
"1572770798-1621","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 long sleeve crop with rib hemSGD$33.35","https://www.asos.com/asos-4505/asos-4505-long-sleeve-crop-with-rib-hem/prd/13582646?clr=black&colourWayId=16549083&SearchQuery=&cid=26091","ASOS 4505 long sleeve crop with rib hem","SGD$33.35","Black","Level up your activewearCrew neckLong sleevesThumbhole cuffs prevent sleeves from riding upRibbed trimsASOS 4505 logo print to reverse    Cropped cutBodycon fitA tight cut to the body","1577644","ABOUT ME
            Smooth, stretchy fabric
Quick drying to help keep you comfortable

Fabric 1: 78% Polyester, 22% Elastane, Fabric 2: 96% Polyester, 4% Elastane.","ASOS 4505","T-shirt"
"1572771956-1989","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 Curve moulded braSGD$40.76","https://www.asos.com/asos-4505/asos-4505-curve-moulded-bra/prd/11413048?clr=black&colourWayId=16413183&SearchQuery=&cid=26091","ASOS 4505 Curve moulded bra","SGD$40.76","Black","It’s everything you’ve been scrolling for    Moulded cups    Stretch underband for a secure fit    Adjustable straps    Hook-and-eye closure","1408077","ABOUT ME
            Smooth fabric
The kind that stretches

Fabric 1: 82% Nylon, 18% Sheepskin, Fabric 2: 82% Nylon, 18% Elastane, Fabric 3: 100% Nylon.","ASOS 4505","bra"
"1572770277-1455","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","MIX & MATCHWolf & Whistle zebra print sports bra and leggings in blackFrom SGD$111.16","https://www.asos.com/wolf-whistle/wolf-whistle-zebra-print-sports-bra-and-leggings-in-black/grp/25905?clr=black&colourWayId=16484043&SearchQuery=&cid=26091","Wolf & Whistle zebra print sports bra and leggings in black","SGD$46.32","Black","null","null","null","null","null"
"1572771861-1953","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","HIIT double knot front ribbed bra in blackSGD$33.35","https://www.asos.com/hiit/hiit-double-knot-front-ribbed-bra-in-black/prd/13564265?clr=black&colourWayId=16547329&SearchQuery=&cid=26091","HIIT double knot front ribbed bra in black","SGD$33.35","Black","Activewear, but make it fashionNon-padded cups    Supportive underband for a secure fit    Twist front     Scoop back","1575932","ABOUT ME
            Lightweight smooth fabric The kind that stretches 
Body: 95% Polyester, 5% Elastane.","HIIT","bra"
"1572771382-1783","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Napapijri Sox t-shirt in whiteSGD$55.58","https://www.asos.com/napapijri/napapijri-sox-t-shirt-in-white/prd/13016556?clr=white&colourWayId=16444386&SearchQuery=&cid=26091","Napapijri Sox t-shirt in white","SGD$55.58","White","Add it to your everyday line-upCrew neckLogo to chestRelaxed fitThink baggy and casual","1531216","ABOUT ME
            Soft jerseyT-shirt fabric, in other words
Main: 100% Cotton.","Napapijri","T-shirt"
"1572771642-1881","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 scoop neck bra with mono filament insertsSGD$33.35","https://www.asos.com/asos-4505/asos-4505-scoop-neck-bra-with-mono-filament-inserts/prd/13309498?clr=orange&colourWayId=16536855&SearchQuery=&cid=26091","ASOS 4505 scoop neck bra with mono filament inserts","SGD$33.35","Orange","Add-to-bag potential: considerable    Scoop neck    Supportive underband for a secure fit    Small logo    Racer back","1556184","ABOUT ME
            Super-smooth fabric
The kind that stretches

Body: 84% Polyester, 16% Elastane, Trim: 88% Polyester, 12% Elastane.","ASOS 4505","bra"
"1572773220-2410","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Air Running crop leggings in khakiSGD$74.11","https://www.asos.com/nike-running/nike-air-running-crop-leggings-in-khaki/prd/12504445?clr=khaki&colourWayId=16391382&SearchQuery=&cid=26091","Nike Air Running crop leggings in khaki","SGD$74.11","Khaki","Working out just got techyHigh rise    Elasticated waistbandNike Swoosh logoZip-back pocket    Close-cut bodycon fit","1491553","ABOUT ME
            Body: 83% Polyester, 17% Elastane, Gusset Liner: 100% Polyester, Mesh: 81% Nylon, 19% Elastane, Rib: 90% Polyester, 10% Elastane.","Nike","Leggings"
"1572770408-1490","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Protest Paisley beanie in whiteSGD$33.35","https://www.asos.com/protest/protest-paisley-beanie-in-white/prd/13646182?clr=white&colourWayId=16554560&SearchQuery=&cid=26091","Protest Paisley beanie in white","SGD$33.35","White","For head-to-toe looksTextured finishTurn-up brimPom-pom top","1582814","ABOUT ME
            Chunky knitCosy level: Considerable
Main: 100% Acrylic.","Protest","Hat"
"1572770279-1456","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","MIX & MATCHWolf & Whistle tie dye sports bra and leggings with mesh panel in pinkFrom SGD$105.61","https://www.asos.com/wolf-whistle/wolf-whistle-tie-dye-sports-bra-and-leggings-with-mesh-panel-in-pink/grp/25906?clr=pink&colourWayId=16483971&SearchQuery=&cid=26091","Wolf & Whistle tie dye sports bra and leggings with mesh panel in pink","SGD$46.32","Pink","null","null","null","null","null"
"1572771237-1741","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","adidas Training high support bra in copperSGD$70.40","https://www.asos.com/adidas-performance/adidas-training-high-support-bra-in-copper/prd/12362897?clr=orange&colourWayId=16381247&SearchQuery=&cid=26091","adidas Training high support bra in copper","SGD$70.40","Orange","Activewear, but make it fashion    Designed for high-impact activities like running, dancing or boxingScoop neckSoft, moulded cupsElasticated underbandadidas Performance logoRacer back allows you to move freelyHook-and-eye fastening","1480166","ABOUT ME
            Smooth, stretchy fabric
Uses sweat-wicking technology to help keep you cool and dry

Body: 87% Polyamide, 13% Elastane.","adidas","bra"
"1572772544-2201","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","The North Face Horizon Baseball Cap in blackSGD$40.76","https://www.asos.com/the-north-face/the-north-face-horizon-baseball-cap-in-black/prd/12311464?clr=black&colourWayId=16373955&SearchQuery=&cid=26091","The North Face Horizon Baseball Cap in black","SGD$40.76","Black","For your dry-shampoo daysDomed crown    Curved peak    Eyelet ventsAdjustable back strap fastening","1476190","ABOUT ME
            Smooth nylon
It's versatile and dependable 

Main: 100% Nylon, Fabric 2: 100% Polyester","The North Face","Hat"
"1572770721-1596","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Berghaus Polar Fleece 90 HZ in pinkSGD$138.95","https://www.asos.com/berghaus/berghaus-polar-fleece-90-hz-in-pink/prd/13477994?clr=heliotrope-dusk-very&colourWayId=16473256&SearchQuery=&cid=26091","Berghaus Polar Fleece 90 HZ in pink","SGD$138.95","Heliotrope/dusk/very","Feel the benefit Funnel collarHalf-zip openingSmall logoZip pocketsFitted cuffs and hemRegular fitJust select your usual size","1569723","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 100% Polyester.","Berghaus","Jacket"
"1572770414-1493","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Columbia Powder Lite hooded jacket in yellowSGD$203.80","https://www.asos.com/columbia/columbia-powder-lite-hooded-jacket-in-yellow/prd/13064462?clr=yellow&colourWayId=16449700&SearchQuery=&cid=26091","Columbia Powder Lite hooded jacket in yellow","SGD$203.80","Yellow","Part of our responsible editFixed hoodPadded styleZip fasteningFunctional pocketsRegular fitJust select your usual size","1535522","ABOUT ME
            Soft-touch fabric
Made from recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Main: 100% Polyester.","Columbia","Jacket"
"1572772161-2059","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Training Plus classic swoosh bra in pinkSGD$50.02","https://www.asos.com/nike-training/nike-training-plus-classic-swoosh-bra-in-pink/prd/11710114?clr=echo-pink&colourWayId=16328201&SearchQuery=&cid=26091","Nike Training Plus classic swoosh bra in pink","SGD$50.02","Echo pink","Activewear, but make it fashionScoop neckNike swoosh logoCropped cut    Racer back","1430820","ABOUT ME
            Smooth fabric
The kind that stretches
Body: 80% Polyester, 20% Elastane, Lining: 80% Polyester, 20% Elastane","Nike","bra"
"1572770912-1659","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","adidas Running alphabounce trainers in off whiteSGD$129.69","https://www.asos.com/adidas-performance/adidas-running-alphabounce-trainers-in-off-white/prd/11840007?clr=orchid-tint-s18-silv&colourWayId=16350919&SearchQuery=&cid=26091","adidas Running alphabounce trainers in off white","SGD$129.69","Orchid tint s18/silv","There for you all year roundLace-up fasteningFitpanel overlayThin, breathable liningFlexible Bounce midsole cushioningMoulded tread","1441115","ABOUT ME
            Textile upperA versatile, everyday fabric
Lining: 100% Textile, Sole: 100% Other materials, Upper: 50% Other materials, 50% Textile.","adidas","Trainers"
"1572771314-1759","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Berghaus Tramantana 91 Jacket in purpleSGD$166.74","https://www.asos.com/berghaus/berghaus-tramantana-91-jacket-in-purple/prd/13478022?clr=very-berry-dusk&colourWayId=16473271&SearchQuery=&cid=26091","Berghaus Tramantana 91 Jacket in purple","SGD$166.74","Very berry/dusk","For those cold-ish daysFunnel collarContrast trimsZip fastening Functional pocketsRegular fitJust select your usual size","1569716","ABOUT ME
            Soft, cosy fleeceWarm fabric with a fuzzy texture
Main: 100% Polyester.","Berghaus","Jacket"
"1572773215-2408","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","MIX & MATCHNike Training leggings in black sparkle printSGD$88.93","https://www.asos.com/nike-training/nike-training-leggings-in-black-sparkle-print/prd/12500001?clr=black&colourWayId=16391339&SearchQuery=&cid=26091","Nike Training leggings in black sparkle print","SGD$88.93","Black","Activewear, but make it fashionSparkle print     High-rise waist    Nike Swoosh logo    Close-cut bodycon fit","1491157","ABOUT ME
            Nike Pro fabric Moves sweat away from the skin, then draws it out of the fabric to help speed up evaporationKeeping you cool and dry in the process
Body: 89% Polyester, 11% Spandex.","Nike","Leggings"
"1572772975-2332","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Columbia Glacial half zip fleece in whiteSGD$37.05 SGD$46.32","https://www.asos.com/columbia/columbia-glacial-half-zip-fleece-in-white/prd/13064715?clr=white&colourWayId=16449690&SearchQuery=&cid=26091","Columbia Glacial half zip fleece in white","SGD$37.05","White","Part of our responsible editFunnel neckHalf-zip placketRaglan sleevesRegular fitJust select your usual size","1535562","ABOUT ME
            Soft fleeceMade from recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Main: 100% Polyester.","Columbia","Sweatshirt"
"1572772465-2170","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 legging with bum sculpt detail in marbleSGD$44.46","https://www.asos.com/asos-4505/asos-4505-legging-with-bum-sculpt-detail-in-marble/prd/12829713?clr=blue-white&colourWayId=16470012&SearchQuery=&cid=26091","ASOS 4505 legging with bum sculpt detail in marble","SGD$44.46","Blue/white","Activewear, but make it fashionHigh rise Elasticated waistband4505 logoClose-cut bodycon fit","1517204","ABOUT ME
            Smooth fabric 
The kind that stretches 

Body: 83% Polyester, 17% Elastane, Mesh: 90% Polyester, 10% Elastane.","ASOS 4505","Leggings"
"1572770543-1535","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Yoga Shorts In RustSGD$55.58","https://www.asos.com/nike-training/nike-yoga-shorts-in-rust/prd/11109917?clr=dusty-peach-black&colourWayId=16285634&SearchQuery=&cid=26091","Nike Yoga Shorts In Rust","SGD$55.58","Dusty peach/black","Made for stretching and de-stressing    High rise    Elasticated design    Nike Swoosh logo to legBodycon fitA tight cut to the body","1387160","ABOUT ME
            Smooth stretchy fabricUses Nike Dri-FIT technologyMoves sweat away from the skin, then draws it out of the fabric to help speed up evaporationKeeping you cool and dry in the process
Body: 83% Polyester, 17% Spandex.","Nike","Shorts"
"1572771099-1705","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Columbia Powder Lite hooded jacket in blackSGD$203.80","https://www.asos.com/columbia/columbia-powder-lite-hooded-jacket-in-black/prd/13064470?clr=black&colourWayId=16449697&SearchQuery=&cid=26091","Columbia Powder Lite hooded jacket in black","SGD$203.80","Black","Feel the benefitFixed hoodChin guardZip fasteningFunctional pocketsInterior security pocketAdjustable hemRegular fitJust select your usual size","1535542","ABOUT ME
            Durable, water-resistant fabricUses Columbia Omni-Heat Reflective technologyBreathable to keep you cool and insulated for warmthAllows water vapour to escape to help keep you cool and dry 
Main: 100% Polyester.","Columbia","Jacket"
"1572771982-2000","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Reebok Training bootie shorts in blackSGD$40.76","https://www.asos.com/reebok/reebok-training-bootie-shorts-in-black/prd/12356463?clr=black&colourWayId=16385983&SearchQuery=&cid=26091","Reebok Training bootie shorts in black","SGD$40.76","Black","Part of our responsible edit High riseStretchy waistbandReflective logo to reverse increases visibility in low lightingFlat seams feel smooth against skinBodycon fit A tight cut to the body","1479738","ABOUT ME
            Stretchy, sweat-wicking fabric
Made with recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Body: 89% Polyester, 11% Elastane.","Reebok","Shorts"
"1572771549-1849","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Training long sleeve top in yellowSGD$74.11","https://www.asos.com/nike-training/nike-training-long-sleeve-top-in-yellow/prd/12500221?clr=gold&colourWayId=16391413&SearchQuery=&cid=26091","Nike Training long sleeve top in yellow","SGD$74.11","Gold","For exercise or everyday wearRound neckRaglan sleevesBranded detailingCropped lengthRegular fitJust select your usual size","1491181","ABOUT ME
             Body: 100% Polyester.","Nike","T-shirt"
"1572772553-2205","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 icon long sleeve train topSGD$25.94","https://www.asos.com/asos-4505/asos-4505-icon-long-sleeve-train-top/prd/12830505?clr=khaki&colourWayId=16523562&SearchQuery=&cid=26091","ASOS 4505 icon long sleeve train top","SGD$25.94","Khaki","Activewear, but make it fashion    Round neck    Long sleevesSmall logoRegular fitJust select your usual size","1517218","ABOUT ME
            Semi-sheer jersey
For those see-through vibes

Main: 100% Polyester.","ASOS 4505","T-shirt"
"1572771107-1708","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Rip Curl G Bomb Long Sleeve Neoprene SpringsuitSGD$185.27","https://www.asos.com/ripcurl/rip-curl-g-bomb-long-sleeve-neoprene-springsuit/prd/9273796?clr=black&colourWayId=15030607&SearchQuery=&cid=26091","Rip Curl G Bomb Long Sleeve Neoprene Springsuit","SGD$185.27","Black","Done in oneRound neckZip placketRip Curl E-Stitch for extra strength and stretchStress-point tapingStash pocket Drainage systemThree year manufacturer warranty on all stitching 12 month manufacturer warranty on material","1233887","ABOUT ME
            1MM super-stretch E4 neoprene fabric Lightweight, flexible and keeps you warm
Main: 80% Neoprene, 20% Polyamide","Rip Curl","Rip Curl"
"1572771282-1748","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Roxy Snow Torah Brigth Summit dungaree in yellowSGD$389.07","https://www.asos.com/roxy/roxy-snow-torah-brigth-summit-dungaree-in-yellow/prd/13562618?clr=spruce-yellow&colourWayId=16547168&SearchQuery=&cid=26091","Roxy Snow Torah Brigth Summit dungaree in yellow","SGD$389.07","Spruce yellow","Add-to-bag potential: considerable    Lightweight, synthetic insulation with high-warmth properties    Brushed polar-fleece lining    Belt loops    Adjustable, elasticated straps    Jacket-to-pant attachment system    Zip front    Functional pockets    Taffeta boot gaiters with stretch panel    Zip-up bottom leg gusset    Reinforced bottom hem    Skinny fit    Cut very closely from hips to hem","1574789","ABOUT ME
            Smooth, stretch fabricUses Roxy DryFlight 15K technologyWaterproof to 15,000mm and breathable to 10,000gCan hold its own in light-to-moderate rain or heavy snowHelps keep you cool and dry during activities like hiking and skiing
Main: 89% Polyester, 11% Elastane.","Roxy","Roxy"
"1572770811-1625","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Running Just Do It T-shirt In BlackSGD$55.58","https://www.asos.com/nike-running/nike-running-just-do-it-t-shirt-in-black/prd/11090068?clr=black-white&colourWayId=16285580&SearchQuery=&cid=26091","Nike Running Just Do It T-shirt In Black","SGD$55.58","Black/white","That early morning run's not looking so bad nowCrew neckSlogan printSwoosh logo detailRegular fitJust select your usual size","1384973","ABOUT ME
            Smooth stretch fabricUses Nike Dri-FIT technologyMoves sweat away from the skin, then draws it out of the fabric to help speed up evaporationKeeping you cool and dry in the process
Body: 75% Polyester, 13% Cotton, 12% Rayon.","Nike","T-shirt"
"1572772920-2321","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 icon train t-shirtSGD$22.23","https://www.asos.com/asos-4505/asos-4505-icon-train-t-shirt/prd/12829379?clr=black&colourWayId=16523518&SearchQuery=&cid=26091","ASOS 4505 icon train t-shirt","SGD$22.23","Black","Training just got techyCrew neckASOS 4505 logo print to chest Short sleevesBreathable mesh underarm panelsRegular fitA standard cut for a classic shape","1517173","ABOUT ME
            Smooth, stretchy fabric
Quick drying to help keep you comfortable
Main: 100% Polyester.","ASOS 4505","T-shirt"
"1572771322-1762","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Helly Hansen P&C puffer jacket in blackSGD$352.01","https://www.asos.com/helly-hansen/helly-hansen-pc-puffer-jacket-in-black/prd/13057865?clr=black&colourWayId=16527870&SearchQuery=&cid=26091","Helly Hansen P&C puffer jacket in black","SGD$352.01","Black","Cosy level: considerablePadded for added warmthFunnel neckZip placketPress-stud closureStretch cuffsDrawstring hemRegular fitJust select your usual size","1534753","ABOUT ME
            Tightly woven fabricIt's versatile and dependable

Shell: 100% Polyester.","Helly Hansen","Jacket"
"1572770481-1516","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Puma Training Crop Top In BlackSGD$55.58","https://www.asos.com/puma/puma-training-crop-top-in-black/prd/10750763?clr=black&colourWayId=16317711&SearchQuery=&cid=26091","Puma Training Crop Top In Black","SGD$55.58","Black","Sporty with added spice    Scoop neck    Sheer mesh insertPUMA logo detail    Racer back    Cropped length","1358074","ABOUT ME
            Smooth fabric 
The kind that stretches

Main: 77% Polyester, 23% Elastane, Top Hem: 77% Polyester, 23% Elastane,	Mesh: 82% Nylon, 18% Elastane","PUMA","Top"
"1572770744-1603","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","The North Face Denali fleece jacket in blue/pinkSGD$222.32 SGD$277.91","https://www.asos.com/the-north-face/the-north-face-denali-fleece-jacket-in-blue-pink/prd/13067326?clr=pink&colourWayId=16528794&SearchQuery=&cid=26091","The North Face Denali fleece jacket in blue/pink","SGD$222.32","Pink","Part of our responsible editColour-block designFunnel neckZip fastening    Underarm zip vents    Functional pocketsRegular fitJust select your usual size","1535745","ABOUT ME
            Water-resistant fleeceMade from recycled polyesterPlastic bottles and textile waste are processed into plastic chips and melted into new fibresThis saves water and energy and reduces greenhouse gas emissions, tooCool, right?
Main: 100% Polyester.","The North Face","Jacket"
"1572770715-1594","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","MIX & MATCHWolf & Whistle recycled cross over long sleeve top and shorts in tealFrom SGD$92.64","https://www.asos.com/wolf-whistle/wolf-whistle-recycled-cross-over-long-sleeve-top-and-shorts-in-teal/grp/25910?clr=blue&colourWayId=16484013&SearchQuery=&cid=26091","Wolf & Whistle recycled cross over long sleeve top and shorts in teal","SGD$46.32","Blue","null","null","null","null","null"
"1572773120-2384","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 long sleeve in honeycomb textureSGD$29.64","https://www.asos.com/asos-4505/asos-4505-long-sleeve-in-honeycomb-texture/prd/12943118?clr=khaki&colourWayId=16525349&SearchQuery=&cid=26091","ASOS 4505 long sleeve in honeycomb texture","SGD$29.64","Khaki","Add-to-bag potential: considerableBoat neckRaglan sleeves4505 logoRegular fitJust select your usual size","1525489","ABOUT ME
            Textured fabricDrapes softly over the body 
Fabric: 100% Polyester.","ASOS 4505","T-shirt"
"1572773081-2369","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Puma Training jaab XT trainers in blackSGD$120.43","https://www.asos.com/puma/puma-training-jaab-xt-trainers-in-black/prd/11682631?clr=black&colourWayId=16360433&SearchQuery=&cid=26091","Puma Training jaab XT trainers in black","SGD$120.43","Black","Nothing beats a fresh pair of trainersLace-up fastening Branded tongue and cuffSock-like constructionPUMA logo to sideEVA midsole for lightweight cushioning Moulded tread","1428317","ABOUT ME
            Breathable knitted upperHelps keep them fresher for longer

Lining: 100% Textile, Sole: 100% Rubber, Upper: 100% Textile.","PUMA","Trainers"
"1572771149-1718","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 Petite basic sweat joggerSGD$40.76","https://www.asos.com/asos-4505/asos-4505-petite-basic-sweat-jogger/prd/11222888?clr=black&colourWayId=16441219&SearchQuery=&cid=26091","ASOS 4505 Petite basic sweat jogger","SGD$40.76","Black","Do sweat it    Drawstring waistband    Functional pockets    Fitted cuffsRegular fitJust select your usual size","1396129","ABOUT ME
            Soft sweatshirt fabricStyle and comfort – it's a lifestyle
Fabric: 100% Polyester.","null","ASOS 4505"
"1572771403-1792","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS Curve 4505 cross back bikini topSGD$29.64","https://www.asos.com/asos-4505/asos-curve-4505-cross-back-bikini-top/prd/12583885?clr=black&colourWayId=16467458&SearchQuery=&cid=26091","ASOS Curve 4505 cross back bikini top","SGD$29.64","Black","Just add water     Scoop neckContrast trims     Supportive underband Neon trims     Cross-strap back    Pull-on style","1497786","ABOUT ME
            Stretchy swim fabricBest paired with pools
Body: 78% Polyamide, 22% Elastane, Lining: 90% Polyester, 10% Elastane.","ASOS 4505","Bikini top"
"1572772734-2258","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Air Running leggings in blackSGD$83.37","https://www.asos.com/nike-running/nike-air-running-leggings-in-black/prd/11718916?clr=black-white&colourWayId=16328249&SearchQuery=&cid=26091","Nike Air Running leggings in black","SGD$83.37","Black/white","Activewear, but make it fashionMid riseStretch waistbandNike Swoosh logoMesh panels for breathabilityZip pocket to reverseForm-fitting design","1431458","ABOUT ME
            Smooth, stretch fabricFor unrestricted movement
Body: 67% Nylon, 33% Elastane, Lining: 83% Polyester, 17% Elastane, Waistband: 83% Polyester, 17% Elastane.","Nike","Leggings"
"1572771688-1897","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","ASOS 4505 Curve basic woven short with underlayerSGD$37.05","https://www.asos.com/asos-4505/asos-4505-curve-basic-woven-short-with-underlayer/prd/12216582?clr=black&colourWayId=16423451&SearchQuery=&cid=26091","ASOS 4505 Curve basic woven short with underlayer","SGD$37.05","Black","Activewear, but make it fashionHigh rise    Elasticated waist    4505 logo to legRegular fitJust select your usual size","1469126","ABOUT ME
            Smooth woven fabric
With a stretchy underlayer

Lining: 85% Polyamide, 15% Elastane, Shell: 89% Polyester, 11% Elastane.","ASOS 4505","Plus-size shorts"
"1572771156-1720","https://www.asos.com/women/activewear/cat/?cid=26091&nlid=ww|clothing|shop+by+product","Nike Running Renew Arena Trainers In BlackSGD$120.43","https://www.asos.com/nike-running/nike-running-renew-arena-trainers-in-black/prd/10599415?clr=anthracite&colourWayId=15129326&SearchQuery=&cid=26091","Nike Running Renew Arena Trainers In Black","SGD$120.43","Anthracite","For life on the run    Lace-up fastening     Padded for comfortNike Swoosh logoPull tab to heel and tongue     Lunarlon sole for stability and comfy cushioning     Moulded tread","1345710","ABOUT ME
            Textile upper
No sheen, just feels

Lining: 100% Textile, Sole: 100% Other materials, Upper: 50% Other materials, 50% Textile.","Nike","Trainers"
